Status,Reason,Snapshot_Row,Entry_Key,Language_ID,Parameter_ID,Raw_Form,Gloss,Native,Phonemic,Notes,Source
ingested,,64,legacy:20220913-khetrani:row:64,khet,3832,kaɓɓā,left (hand),,,,elfenbein
ingested,,65,legacy:20220913-khetrani:row:65,khet,3167.2,kelā,how much/many,,,,elfenbein
ingested,,66,legacy:20220913-khetrani:row:66,khet,3353,kullʰā,shoulder,,,,elfenbein
ingested,,67,legacy:20220913-khetrani:row:67,khet,?,kimvlī,black ant,,,,elfenbein
ingested,,68,legacy:20220913-khetrani:row:68,L,?,kavīlī,small black ant,,,,elfenbein
ingested,,69,legacy:20220913-khetrani:row:69,khet,2993,kʰā̃,crow,,,,elfenbein
ingested,,70,legacy:20220913-khetrani:row:70,khet,2830,k͡tan,ear,,,,elfenbein
ingested,,71,legacy:20220913-khetrani:row:71,khet,5483,k͡tol,"together, assembled",,,,elfenbein
ingested,,72,legacy:20220913-khetrani:row:72,khet,e32,k͡tālī,branch,,,,elfenbein
ingested,,73,legacy:20220913-khetrani:row:73,L,e32,ṭālī,Dalbergia sissoo,,,,elfenbein
ingested,,74,legacy:20220913-khetrani:row:74,S,e32,ṭār,Dalbergia sissoo,,,,elfenbein
ingested,,75,legacy:20220913-khetrani:row:75,khet,5428,k͡tāŋ,leg,,,,elfenbein
ingested,,76,legacy:20220913-khetrani:row:76,khet,11119,lo,village,,,,elfenbein
ingested,,77,legacy:20220913-khetrani:row:77,khet,10918,lak͡tī,tail,,,,elfenbein
ingested,,78,legacy:20220913-khetrani:row:78,khet,10302,mīh,rain,,,,elfenbein
ingested,,79,legacy:20220913-khetrani:row:79,khet,9825,māhṇū,man,,,,elfenbein
ingested,,80,legacy:20220913-khetrani:row:80,khet,10378,makkaṇ,butter,,,,elfenbein
ingested,,81,legacy:20220913-khetrani:row:81,khet,9696,makʰī,fly,,,,elfenbein
ingested,,82,legacy:20220913-khetrani:row:82,khet,9735,māṇī,bread,,,,elfenbein
ingested,,83,legacy:20220913-khetrani:row:83,khet,7039,nāŋg͡d,snake,,,,elfenbein
