pkh-416-82,PKher,*hɛ-man,around there,"munda1968proto[p. 82, SEAlang record 416]"
pkh-413-82,PKher,*hɛ-n-ad,to come closer,"munda1968proto[p. 82, SEAlang record 413]"
pkh-1099-132,PKher,*hɛ-p-ad,to cling together,"munda1968proto[p. 132, SEAlang record 1099]"
pkh-459-86,PKher,*hɛbɛn,tasteless,"munda1968proto[p. 86, SEAlang record 459]"
pkh-470-87,PKher,*hɛhɔl,rat hole,"munda1968proto[p. 87, SEAlang record 470]"
pkh-391-81,PKher,*hɛlta,bamboo shoot,"munda1968proto[p. 81, SEAlang record 391]"
pkh-392-81,PKher,*hɛn-ka,like that,"munda1968proto[p. 81, SEAlang record 392]"
pkh-429-84,PKher,*hɛndɛ,black,"munda1968proto[p. 84, SEAlang record 429]"
pkh-465-86,PKher,*hɛrɛl,husband,"munda1968proto[p. 86, SEAlang record 465]"
pkh-430-84,PKher,*hɛsɛ,to chop off,"munda1968proto[p. 84, SEAlang record 430]"
pkh-1080-131,PKher,*hɛta,to look back,"munda1968proto[p. 131, SEAlang record 1080]"
pkh-393-81,PKher,*hɛwa,habit,"munda1968proto[p. 81, SEAlang record 393]"
pkh-1079-131,PKher,*hɛŋɡa,to rub,"munda1968proto[p. 131, SEAlang record 1079]"
pkh-473-87,PKher,*hɛɟɛɽ,to bare,"munda1968proto[p. 87, SEAlang record 473]"
pkh-1445-153,PKher,*hɛɽhɛd,to weed,"munda1968proto[p. 153, SEAlang record 1445]"
pkh-374-79,PKher,*hɛɽɛ,husk,"munda1968proto[p. 79, SEAlang record 374]"
pkh-458-86,PKher,*hɛɽɛm,sweet,"munda1968proto[p. 86, SEAlang record 458]"
pkh-673-102,PKher,*hɛ̀ɟ,"to come, arrive","munda1968proto[p. 102, SEAlang record 673]"
pkh-none-52,PKher,*ia,so and so,munda1968proto[p. 52]
pkh-80-57,PKher,*ibil,thick,"munda1968proto[p. 57, SEAlang record 80]"
pkh-32-53,PKher,*icaʔ,to pinch; prawn; plant,"munda1968proto[p. 53, SEAlang record 32]"
pkh-57-55,PKher,*idi,to take away,"munda1968proto[p. 55, SEAlang record 57]"
pkh-43-54,PKher,*idu,perhaps,"munda1968proto[p. 54, SEAlang record 43]"
pkh-25-52,PKher,*ika,to pardon,"munda1968proto[p. 52, SEAlang record 25]"
pkh-50-54,PKher,*ikɽum,to kneel,"munda1968proto[p. 54, SEAlang record 50]"
pkh-17-52,PKher,*il,feather,"munda1968proto[p. 52, SEAlang record 17]"
pkh-42-54,PKher,*ilàd,to plaster,"munda1968proto[p. 54, SEAlang record 42]"
pkh-12-52,PKher,*im,heart,"munda1968proto[p. 52, SEAlang record 12]"
pkh-81-57,PKher,*ipil,star,"munda1968proto[p. 57, SEAlang record 81]"
pkh-20-52,PKher,*ir,to reap,"munda1968proto[p. 52, SEAlang record 20]"
pkh-33-53,PKher,*iral,eight,"munda1968proto[p. 53, SEAlang record 33]"
pkh-87-57,PKher,*isiɽ,to show teeth,"munda1968proto[p. 57, SEAlang record 87]"
pkh-82-57,PKher,*itil,fat,"munda1968proto[p. 57, SEAlang record 82]"
pkh-68-56,PKher,*itkid,to massage,"munda1968proto[p. 56, SEAlang record 68]"
pkh-10-51,PKher,*iɟ,excrete; dung,"munda1968proto[p. 51, SEAlang record 10]"
pkh-962-124,PKher,*k(h)ara ~ *kar(h)a,level,"munda1968proto[p. 124, SEAlang record 962]"
pkh-963-124,PKher,*k(h)arpa,"shoes, sandals","munda1968proto[p. 124, SEAlang record 963]"
pkh-none-58,PKher,*k(h)aɖi,stick,munda1968proto[p. 58]
pkh-396-81,PKher,*k(h)ɛɟa,"to divide, sell","munda1968proto[p. 81, SEAlang record 396]"
pkh-965-124,PKher,*kala,deaf,"munda1968proto[p. 124, SEAlang record 965]"
pkh-899-118,PKher,*kalɔm,next year,"munda1968proto[p. 118, SEAlang record 899]"
pkh-889-117,PKher,*kalɔ̀ʈɛ̀ ~ *kalùʈi,pullet,"munda1968proto[p. 117, SEAlang record 889]"
pkh-91-58,PKher,*kapi,axe,"munda1968proto[p. 58, SEAlang record 91]"
pkh-1021-127,PKher,*karam,kind of tree,"munda1968proto[p. 127, SEAlang record 1021]"
pkh-734-106,PKher,*katɔ̀,knife,"munda1968proto[p. 106, SEAlang record 734]"
pkh-966-124,PKher,*kaʈa,leg,"munda1968proto[p. 124, SEAlang record 966]"
pkh-106-58,PKher,*kaʈiɟ,a little,"munda1968proto[p. 58, SEAlang record 106]"
pkh-928-121,PKher,*kaʈub ~ *kaʈuʔ,finger,"munda1968proto[p. 121, SEAlang record 928]"
pkh-72-56,PKher,*kic(i)ri(ɟ),cloth,"munda1968proto[p. 56, SEAlang record 72]"
pkh-28-53,PKher,*kita,palm tree,"munda1968proto[p. 53, SEAlang record 28]"
pkh-204-65,PKher,*ku(-ku-)mu,to dream,"munda1968proto[p. 65, SEAlang record 204]"
pkh-218-66,PKher,*ku-ku-ɟ,to bend,"munda1968proto[p. 66, SEAlang record 218]"
pkh-176-63,PKher,*kuca,to bend,"munda1968proto[p. 63, SEAlang record 176]"
pkh-227-67,PKher,*kudum,to tell story,"munda1968proto[p. 67, SEAlang record 227]"
pkh-122-59,PKher,*kuiɳɖi,kind of fruit,"munda1968proto[p. 59, SEAlang record 122]"
pkh-149-61,PKher,*kul(a),tiger,"munda1968proto[p. 61, SEAlang record 149]"
pkh-177-63,PKher,*kulai,rabbit,"munda1968proto[p. 63, SEAlang record 177]"
pkh-123-59,PKher,*kuli,to ask,"munda1968proto[p. 59, SEAlang record 123]"
pkh-178-63,PKher,*kuma,maternal uncle,"munda1968proto[p. 63, SEAlang record 178]"
pkh-168-62,PKher,*kumbàd ~ *kumbɛ̀d,fishtrap,"munda1968proto[p. 62, SEAlang record 168]"
pkh-193-64,PKher,*kuɖam,backyard,"munda1968proto[p. 64, SEAlang record 193]"
pkh-124-59,PKher,*kuɽi,woman,"munda1968proto[p. 59, SEAlang record 124]"
pkh-233-68,PKher,*kuʈuŋ,to carry on one's back,"munda1968proto[p. 68, SEAlang record 233]"
pkh-308-74,PKher,*kìʈìl,to startle,"munda1968proto[p. 74, SEAlang record 308]"
pkh-322-75,PKher,*kùl,to send,"munda1968proto[p. 75, SEAlang record 322]"
pkh-330-76,PKher,*kùmb(ù)ɽù,thief,"munda1968proto[p. 76, SEAlang record 330]"
pkh-558-93,PKher,*kɔalɛ̀,rafter,"munda1968proto[p. 93, SEAlang record 558]"
pkh-559-93,PKher,*kɔca,corner,"munda1968proto[p. 93, SEAlang record 559]"
pkh-540-92,PKher,*kɔcɛ,slant,"munda1968proto[p. 92, SEAlang record 540]"
pkh-626-97,PKher,*kɔjɔʔ,to peek,"munda1968proto[p. 97, SEAlang record 626]"
pkh-640-99,PKher,*kɔkɔr,owl,"munda1968proto[p. 99, SEAlang record 640]"
pkh-544-92,PKher,*kɔpɛ(d),to stuff into mouth,"munda1968proto[p. 92, SEAlang record 544]"
pkh-561-93,PKher,*kɔsa,pulp,"munda1968proto[p. 93, SEAlang record 561]"
pkh-538-92,PKher,*kɔɛ,to beg,"munda1968proto[p. 92, SEAlang record 538]"
pkh-377-80,PKher,*kɔɳɖɛɟ,small axe,"munda1968proto[p. 80, SEAlang record 377]"
pkh-560-93,PKher,*kɔɽa,male,"munda1968proto[p. 93, SEAlang record 560]"
pkh-633-98,PKher,*kɔʈɔŋ,to stop,"munda1968proto[p. 98, SEAlang record 633]"
pkh-476-87,PKher,*kɔʈɳɛ,pillow,"munda1968proto[p. 87, SEAlang record 476]"
pkh-721-106,PKher,*kɔ̀cɔ̀ŋ,to bend knees,"munda1968proto[p. 106, SEAlang record 721]"
pkh-714-105,PKher,*kɔ̀ɽam,chest,"munda1968proto[p. 105, SEAlang record 714]"
pkh-409-82,PKher,*kɛcaʔ,"piece; to tear, break","munda1968proto[p. 82, SEAlang record 409]"
pkh-464-86,PKher,*kɛcɛl,to winnow,"munda1968proto[p. 86, SEAlang record 464]"
pkh-395-81,PKher,*kɛr-kɛʈa,kind of bird,"munda1968proto[p. 81, SEAlang record 395]"
pkh-438-84,PKher,*kɛsɛd ~ *kɛcɛd,"to stop, interrupt","munda1968proto[p. 84, SEAlang record 438]"
pkh-452-86,PKher,*kɛʈɛɟ,hard,"munda1968proto[p. 86, SEAlang record 452]"
pkh-757-108,PKher,*lad,to bake,"munda1968proto[p. 108, SEAlang record 757]"
pkh-270-71,PKher,*lahud,well done; to overdo,"munda1968proto[p. 71, SEAlang record 270]"
pkh-504-89,PKher,*lahɛr,to peel,"munda1968proto[p. 89, SEAlang record 504]"
pkh-1009-127,PKher,*lamaʔ,kind of creeper/tree,"munda1968proto[p. 127, SEAlang record 1009]"
pkh-266-70,PKher,*lan-dub,to collapse,"munda1968proto[p. 70, SEAlang record 266]"
pkh-968-124,PKher,*landa,to laugh,"munda1968proto[p. 124, SEAlang record 968]"
pkh-492-88,PKher,*lapɛɖ,"to eat up, gulp down","munda1968proto[p. 88, SEAlang record 492]"
pkh-505-89,PKher,*lasɛr,sharp; to sharpen,"munda1968proto[p. 89, SEAlang record 505]"
pkh-1048-129,PKher,*latar,below,"munda1968proto[p. 129, SEAlang record 1048]"
pkh-760-108,PKher,*laɟ,stomach,"munda1968proto[p. 108, SEAlang record 760]"
pkh-967-124,PKher,*laɡa,tire,"munda1968proto[p. 124, SEAlang record 967]"
pkh-969-124,PKher,*laɽa,wide,"munda1968proto[p. 124, SEAlang record 969]"
pkh-107-58,PKher,*laʈiɟ,to bend back,"munda1968proto[p. 58, SEAlang record 107]"
pkh-281-71,PKher,*laʈum,fold,"munda1968proto[p. 71, SEAlang record 281]"
pkh-749-108,PKher,*laʔ,to dig,"munda1968proto[p. 108, SEAlang record 749]"
pkh-35-53,PKher,*limbɔ̀d,to squeeze,"munda1968proto[p. 53, SEAlang record 35]"
pkh-13-52,PKher,*lin,to press,"munda1968proto[p. 52, SEAlang record 13]"
pkh-62-55,PKher,*liŋɡi ~ *liɲɟi,to flow,"munda1968proto[p. 55, SEAlang record 62]"
pkh-194-64,PKher,*lumam,silk,"munda1968proto[p. 64, SEAlang record 194]"
pkh-239-68,PKher,*lutur,ear,"munda1968proto[p. 68, SEAlang record 239]"
pkh-314-74,PKher,*lù,to serve,"munda1968proto[p. 74, SEAlang record 314]"
pkh-510-89,PKher,*lɔ,to burn,"munda1968proto[p. 89, SEAlang record 510]"
pkh-562-93,PKher,*lɔa,fig,"munda1968proto[p. 93, SEAlang record 562]"
pkh-1553-166,PKher,*lɔb(h)ɔʔ,fat,"munda1968proto[p. 166, SEAlang record 1553]"
pkh-601-96,PKher,*lɔhad,to wet,"munda1968proto[p. 96, SEAlang record 601]"
pkh-596-95,PKher,*lɔlɔ,heat,"munda1968proto[p. 95, SEAlang record 596]"
pkh-577-94,PKher,*lɔpaʔ,"to fall off, collapse","munda1968proto[p. 94, SEAlang record 577]"
pkh-1245-141,PKher,*lɔsɔd,mind,"munda1968proto[p. 141, SEAlang record 1245]"
pkh-606-96,PKher,*lɔsɔd,mud,"munda1968proto[p. 96, SEAlang record 606]"
pkh-520-90,PKher,*lɔɟ,penis,"munda1968proto[p. 90, SEAlang record 520]"
pkh-616-97,PKher,*lɔʈɔɟ,to twist,"munda1968proto[p. 97, SEAlang record 616]"
pkh-715-105,PKher,*lɔ̀dam,kind of flower,"munda1968proto[p. 105, SEAlang record 715]"
pkh-718-105,PKher,*lɔ̀ndɔ̀ɟ,sunken,"munda1968proto[p. 105, SEAlang record 718]"
pkh-1283-144,PKher,*lɛcɛkɛɟ,to squash,"munda1968proto[p. 144, SEAlang record 1283]"
pkh-365-78,PKher,*lɛn,to press,"munda1968proto[p. 78, SEAlang record 365]"
pkh-368-78,PKher,*lɛŋ ~ *lɛɲ,to move,"munda1968proto[p. 78, SEAlang record 368]"
pkh-397-81,PKher,*lɛŋɡa,left side,"munda1968proto[p. 81, SEAlang record 397]"
pkh-439-85,PKher,*lɛɳɖàd,centipede,"munda1968proto[p. 85, SEAlang record 439]"
pkh-376-79,PKher,*lɛʈɔ,stew,"munda1968proto[p. 79, SEAlang record 376]"
pkh-679-103,PKher,*lɛ̀ɳɖɔ̀ŋ,centipede,"munda1968proto[p. 103, SEAlang record 679]"
pkh-758-108,PKher,*mad,bamboo,"munda1968proto[p. 108, SEAlang record 758]"
pkh-683-103,PKher,*mahlɛ̀,"name of a tribe, the Mahle","munda1968proto[p. 103, SEAlang record 683]"
pkh-1023-127,PKher,*majɔm,blood,"munda1968proto[p. 127, SEAlang record 1023]"
pkh-1605-175,PKher,*malham,bean,"munda1968proto[p. 175, SEAlang record 1605]"
pkh-970-124,PKher,*manda,cold,"munda1968proto[p. 124, SEAlang record 970]"
pkh-1032-128,PKher,*maraŋ,big,"munda1968proto[p. 128, SEAlang record 1032]"
pkh-1043-128,PKher,*marsal,light,"munda1968proto[p. 128, SEAlang record 1043]"
pkh-684-103,PKher,*marɛ̀,"old, ancient, mature","munda1968proto[p. 103, SEAlang record 684]"
pkh-1342-147,PKher,*maʔ,to cut,"munda1968proto[p. 147, SEAlang record 1342]"
pkh-1340-147,PKher,*mi(a)d,one,"munda1968proto[p. 147, SEAlang record 1340]"
pkh-45-54,PKher,*miru,parrot,"munda1968proto[p. 54, SEAlang record 45]"
pkh-132-60,PKher,*mu,nose,"munda1968proto[p. 60, SEAlang record 132]"
pkh-none-65x2,PKher,*mucu,fishtrap,munda1968proto[p. 65-2]
pkh-210-65,PKher,*murud ~ *murub,kind of tree,"munda1968proto[p. 65, SEAlang record 210]"
pkh-228-67,PKher,*murum,nilgai (species of large wild cattle),"munda1968proto[p. 67, SEAlang record 228]"
pkh-236-68,PKher,*mutul,center post,"munda1968proto[p. 68, SEAlang record 236]"
pkh-1345-147,PKher,*muɟ,ant,"munda1968proto[p. 147, SEAlang record 1345]"
pkh-343-76,PKher,*mùlùʔ,to appear (e.g. new moon),"munda1968proto[p. 76, SEAlang record 343]"
pkh-1344-147,PKher,*mɔca,mouth,"munda1968proto[p. 147, SEAlang record 1344]"
pkh-634-98,PKher,*mɔlɔŋ,forehead,"munda1968proto[p. 98, SEAlang record 634]"
pkh-607-96,PKher,*mɔrɔd,smoky,"munda1968proto[p. 96, SEAlang record 607]"
pkh-617-97,PKher,*mɔrɔɟ,sour,"munda1968proto[p. 97, SEAlang record 617]"
pkh-477-87,PKher,*mɔɳɛ-,five,"munda1968proto[p. 87, SEAlang record 477]"
pkh-722-106,PKher,*mɔ̀kɔ̀ɲ,to finish,"munda1968proto[p. 106, SEAlang record 722]"
pkh-1397-150,PKher,*mɔ̀kɔ̀ɲ,to hate,"munda1968proto[p. 150, SEAlang record 1397]"
pkh-420-83,PKher,*mɛaŋ,day after tomorrow,"munda1968proto[p. 83, SEAlang record 420]"
pkh-410-82,PKher,*mɛnaʔ,"to be, is","munda1968proto[p. 82, SEAlang record 410]"
pkh-425-83,PKher,*mɛral ~ *mɛrɛl,kind of fruit,"munda1968proto[p. 83, SEAlang record 425]"
pkh-379-80,PKher,*mɛrɔm,goat,"munda1968proto[p. 80, SEAlang record 379]"
pkh-440-85,PKher,*mɛɳhɛd,iron,"munda1968proto[p. 85, SEAlang record 440]"
pkh-663-101,PKher,*na(m)-ɟɔm,witch,"munda1968proto[p. 101, SEAlang record 663]"
pkh-750-108,PKher,*na-,this,"munda1968proto[p. 108, SEAlang record 750]"
pkh-1010-127,PKher,*na-haʔ,now,"munda1968proto[p. 127, SEAlang record 1010]"
pkh-1364-148,PKher,*na-na,elder sister,"munda1968proto[p. 148, SEAlang record 1364]"
pkh-507-89,PKher,*nahɛl,plow,"munda1968proto[p. 89, SEAlang record 507]"
pkh-108-58,PKher,*nakiɟ,comb,"munda1968proto[p. 58, SEAlang record 108]"
pkh-971-124,PKher,*nalha,wage,"munda1968proto[p. 124, SEAlang record 971]"
pkh-768-109,PKher,*nam,to get,"munda1968proto[p. 109, SEAlang record 768]"
pkh-840-114,PKher,*napaɛ,good,"munda1968proto[p. 114, SEAlang record 840]"
pkh-1359-148,PKher,*naɳi,a creeper,"munda1968proto[p. 148, SEAlang record 1359]"
pkh-972-124,PKher,*naɽka,to wash head,"munda1968proto[p. 124, SEAlang record 972]"
pkh-133-60,PKher,*nu ~ *ɲu,to drink,"munda1968proto[p. 60, SEAlang record 133]"
pkh-1368-149,PKher,*nu-nu,breast; to suckle,"munda1968proto[p. 149, SEAlang record 1368]"
pkh-152-61,PKher,*nur ~ *ɲur,to leak,"munda1968proto[p. 61, SEAlang record 152]"
pkh-399-81,PKher,*nɛɳɖa,to fix a date,"munda1968proto[p. 81, SEAlang record 399]"
pkh-223-67,PKher,*p(h)uɽuʔ,leaf cup,"munda1968proto[p. 67, SEAlang record 223]"
pkh-973-124,PKher,*palɔa,tamarind powder,"munda1968proto[p. 124, SEAlang record 973]"
pkh-277-71,PKher,*papuʔ,not to be,"munda1968proto[p. 71, SEAlang record 277]"
pkh-119-59,PKher,*pasir,to splash,"munda1968proto[p. 59, SEAlang record 119]"
pkh-974-124,PKher,*paska,to scratch,"munda1968proto[p. 124, SEAlang record 974]"
pkh-259-69,PKher,*pauɽa,to sacrifice,"munda1968proto[p. 69, SEAlang record 259]"
pkh-1186-138,PKher,*paɽaʔ,to split,"munda1968proto[p. 138, SEAlang record 1186]"
pkh-267-70,PKher,*paʈub,to uproot,"munda1968proto[p. 70, SEAlang record 267]"
pkh-493-88,PKher,*paʈɛd,to braid,"munda1968proto[p. 88, SEAlang record 493]"
pkh-845-114,PKher,*paʈɛd,to miss (a mark),"munda1968proto[p. 114, SEAlang record 845]"
pkh-1184-138,PKher,*pit(-l-)ɛd,to clean cotton,"munda1968proto[p. 138, SEAlang record 1184]"
pkh-1253-142,PKher,*piʈu,small eared,"munda1968proto[p. 142, SEAlang record 1253]"
pkh-125-59,PKher,*pusi,cat,"munda1968proto[p. 59, SEAlang record 125]"
pkh-340-76,PKher,*pùdùì,powder,"munda1968proto[p. 76, SEAlang record 340]"
pkh-334-76,PKher,*pùhù,locust,"munda1968proto[p. 76, SEAlang record 334]"
pkh-581-94x2,PKher,*pɔhaʔ,to break,"munda1968proto[p. 94-2, SEAlang record 581]"
pkh-565-94,PKher,*pɔsɽa,"to humiliate, degrade","munda1968proto[p. 94, SEAlang record 565]"
pkh-566-94,PKher,*pɔʈa,intestine,"munda1968proto[p. 94, SEAlang record 566]"
pkh-699-104,PKher,*pɔ̀sɛ̀d ~ *pɔ̀sɛ̀ɟ,to burst,"munda1968proto[p. 104, SEAlang record 699]"
pkh-716-105,PKher,*pɔ̀tam,dove,"munda1968proto[p. 105, SEAlang record 716]"
pkh-719-105,PKher,*pɔ̀ʈkɔ̀ɟ,mushroom,"munda1968proto[p. 105, SEAlang record 719]"
pkh-682-103,PKher,*pɔ̀ʈɛ̀ ~ *puʈi,"to bulge out, become full","munda1968proto[p. 103, SEAlang record 682]"
pkh-453-86,PKher,*pɛrɛɟ,to fill,"munda1968proto[p. 86, SEAlang record 453]"
pkh-400-81,PKher,*pɛɽa,"relative, guest","munda1968proto[p. 81, SEAlang record 400]"
pkh-454-86,PKher,*pɛʈɛɟ,to break,"munda1968proto[p. 86, SEAlang record 454]"
pkh-1043-128x3,PKher,*rabal ~ *rawal,light,"munda1968proto[p. 128-3, SEAlang record 1043]"
pkh-1033-128,PKher,*rabaŋ,cold,"munda1968proto[p. 128, SEAlang record 1033]"
pkh-975-124,PKher,*raca,courtyard,"munda1968proto[p. 124, SEAlang record 975]"
pkh-1011-127,PKher,*racaʔ,to draw,"munda1968proto[p. 127, SEAlang record 1011]"
pkh-769-109,PKher,*ram,to cover,"munda1968proto[p. 109, SEAlang record 769]"
pkh-976-124,PKher,*rama,nail,"munda1968proto[p. 124, SEAlang record 976]"
pkh-964-124,PKher,*ramp(h)a,to cover,"munda1968proto[p. 124, SEAlang record 964]"
pkh-260-69,PKher,*ranu,medicine,"munda1968proto[p. 69, SEAlang record 260]"
pkh-1012-127,PKher,*rapaʔ,to roast,"munda1968proto[p. 127, SEAlang record 1012]"
pkh-272-71,PKher,*rapud,to crash,"munda1968proto[p. 71, SEAlang record 272]"
pkh-977-125,PKher,*rata,ripe,"munda1968proto[p. 125, SEAlang record 977]"
pkh-977-125x2,PKher,*rata,ripe,"munda1968proto[p. 125-2, SEAlang record 977]"
pkh-1034-128,PKher,*rataŋ,ice,"munda1968proto[p. 128, SEAlang record 1034]"
pkh-651-100,PKher,*raɳɖɔ,big,"munda1968proto[p. 100, SEAlang record 651]"
pkh-655-100,PKher,*raɳɖɔb,to pinch,"munda1968proto[p. 100, SEAlang record 655]"
pkh-978-125,PKher,*raɽa,to untie,"munda1968proto[p. 125, SEAlang record 978]"
pkh-496-88,PKher,*raɽɛɟ,cool,"munda1968proto[p. 88, SEAlang record 496]"
pkh-766-109,PKher,*raʔ,to cry,"munda1968proto[p. 109, SEAlang record 766]"
pkh-1061-130,PKher,*ricab ~ *rucab,to nibble,"munda1968proto[p. 130, SEAlang record 1061]"
pkh-63-56,PKher,*rici,hawk,"munda1968proto[p. 56, SEAlang record 63]"
pkh-7-51,PKher,*rid,to grind,"munda1968proto[p. 51, SEAlang record 7]"
pkh-29-53,PKher,*rika,"to do, keep, place","munda1968proto[p. 53, SEAlang record 29]"
pkh-46-54,PKher,*rikub,to shut the mouth,"munda1968proto[p. 54, SEAlang record 46]"
pkh-83-57,PKher,*rim(b)il,sky,"munda1968proto[p. 57, SEAlang record 83]"
pkh-180-63,PKher,*rua,"sickness, fever","munda1968proto[p. 63, SEAlang record 180]"
pkh-197-64,PKher,*ruaɽ,to return,"munda1968proto[p. 64, SEAlang record 197]"
pkh-135-60,PKher,*rub,to poison fish,"munda1968proto[p. 60, SEAlang record 135]"
pkh-209-65,PKher,*rucub,crispy,"munda1968proto[p. 65, SEAlang record 209]"
pkh-171-63,PKher,*ruhɛ̀d,to moan,"munda1968proto[p. 63, SEAlang record 171]"
pkh-206-65,PKher,*ruku,to shake,"munda1968proto[p. 65, SEAlang record 206]"
pkh-147-61,PKher,*rul,to raise,"munda1968proto[p. 61, SEAlang record 147]"
pkh-181-63,PKher,*ruɳɖa,wildcat,"munda1968proto[p. 63, SEAlang record 181]"
pkh-291-72,PKher,*rìl,to winnow,"munda1968proto[p. 72, SEAlang record 291]"
pkh-288-72,PKher,*rìm,to lift up,"munda1968proto[p. 72, SEAlang record 288]"
pkh-1460-154,PKher,*rɔ,fly,"munda1968proto[p. 154, SEAlang record 1460]"
pkh-511-90,PKher,*rɔ,to singe,"munda1968proto[p. 90, SEAlang record 511]"
pkh-608-96,PKher,*rɔcɔd,to rupture,"munda1968proto[p. 96, SEAlang record 608]"
pkh-517-90,PKher,*rɔd,to decide,"munda1968proto[p. 90, SEAlang record 517]"
pkh-645-99,PKher,*rɔhɔɽ,dry,"munda1968proto[p. 99, SEAlang record 645]"
pkh-1461-154,PKher,*rɔka,fresh,"munda1968proto[p. 154, SEAlang record 1461]"
pkh-597-95,PKher,*rɔŋɡɔ,to burn; burnt,"munda1968proto[p. 95, SEAlang record 597]"
pkh-619-97,PKher,*rɔɖɔɟ,to wring,"munda1968proto[p. 97, SEAlang record 619]"
pkh-525-91,PKher,*rɔʔ,to mend,"munda1968proto[p. 91, SEAlang record 525]"
pkh-708-105,PKher,*rɔ̀l,to take off the fire,"munda1968proto[p. 105, SEAlang record 708]"
pkh-460-86,PKher,*rɛ-rɛŋ,kind of insect,"munda1968proto[p. 86, SEAlang record 460]"
pkh-1208-139,PKher,*rɛbɔd ~ *rɔbɔd,to grasp,"munda1968proto[p. 139, SEAlang record 1208]"
pkh-442-85,PKher,*rɛbɛd,to insert,"munda1968proto[p. 85, SEAlang record 442]"
pkh-1115-133,PKher,*rɛhaɽ,cool,"munda1968proto[p. 133, SEAlang record 1115]"
pkh-443-85,PKher,*rɛhɛd,root,"munda1968proto[p. 85, SEAlang record 443]"
pkh-455-86,PKher,*rɛŋɡɛɟ,to hunger,"munda1968proto[p. 86, SEAlang record 455]"
pkh-363-78,PKher,*rɛɟ,to rob,"munda1968proto[p. 78, SEAlang record 363]"
pkh-441-85,PKher,*rɛɲɟɛd ~ *rɛ̀ɲɟɛ̀d,"to drain, press","munda1968proto[p. 85, SEAlang record 441]"
pkh-401-81,PKher,*rɛɳʈa,thin,"munda1968proto[p. 81, SEAlang record 401]"
pkh-678-103,PKher,*rɛ̀m-kɔ̀d,to shut,"munda1968proto[p. 103, SEAlang record 678]"
pkh-754-108,PKher,*sab,to grasp,"munda1968proto[p. 108, SEAlang record 754]"
pkh-1013-127,PKher,*sabaʔ,tasteless,"munda1968proto[p. 127, SEAlang record 1013]"
pkh-664-102,PKher,*sadɔm,horse,"munda1968proto[p. 102, SEAlang record 664]"
pkh-1024-127,PKher,*sahan,firewood,"munda1968proto[p. 127, SEAlang record 1024]"
pkh-494-88,PKher,*sahɛd,to breathe; breath,"munda1968proto[p. 88, SEAlang record 494]"
pkh-1022-127,PKher,*sakam,leaf,"munda1968proto[p. 127, SEAlang record 1022]"
pkh-102-58,PKher,*sakid,to freeze,"munda1968proto[p. 58, SEAlang record 102]"
pkh-94-58,PKher,*sakɽi,leftover,"munda1968proto[p. 58, SEAlang record 94]"
pkh-979-125,PKher,*sala,to choose,"munda1968proto[p. 125, SEAlang record 979]"
pkh-981-125,PKher,*salɡa,kind of tree,"munda1968proto[p. 125, SEAlang record 981]"
pkh-1035-128,PKher,*samaŋ,front,"munda1968proto[p. 128, SEAlang record 1035]"
pkh-1015-127,PKher,*samaʔ,to pound,"munda1968proto[p. 127, SEAlang record 1015]"
pkh-980-125,PKher,*sana,to wish,"munda1968proto[p. 125, SEAlang record 980]"
pkh-744-107,PKher,*saparɔ̀m,kind of tree,"munda1968proto[p. 107, SEAlang record 744]"
pkh-none-58x2,PKher,*sardi,abundance,munda1968proto[p. 58-2]
pkh-1016-127,PKher,*sarlaʔ,splinter,"munda1968proto[p. 127, SEAlang record 1016]"
pkh-1044-129,PKher,*sartal,to open,"munda1968proto[p. 129, SEAlang record 1044]"
pkh-261-70,PKher,*saru,kind of root,"munda1968proto[p. 70, SEAlang record 261]"
pkh-851-114,PKher,*sarɛɟ,leftover,"munda1968proto[p. 114, SEAlang record 851]"
pkh-665-102,PKher,*sarɟɔm,kind of tree,"munda1968proto[p. 102, SEAlang record 665]"
pkh-1036-128,PKher,*sasaŋ,turmeric,"munda1968proto[p. 128, SEAlang record 1036]"
pkh-667-102,PKher,*satɔm,year after next,"munda1968proto[p. 102, SEAlang record 667]"
pkh-96-58,PKher,*sauɽi,kind of grass,"munda1968proto[p. 58, SEAlang record 96]"
pkh-1049-129,PKher,*saŋɡar,to hunt,"munda1968proto[p. 129, SEAlang record 1049]"
pkh-116-59,PKher,*saŋɡil,to look up,"munda1968proto[p. 59, SEAlang record 116]"
pkh-685-103,PKher,*saɖɛ̀,"to make noise, beat","munda1968proto[p. 103, SEAlang record 685]"
pkh-1014-127,PKher,*saɡaʔ,kind of grass,"munda1968proto[p. 127, SEAlang record 1014]"
pkh-499-89,PKher,*saɡɛn,"new leaf, shoot","munda1968proto[p. 89, SEAlang record 499]"
pkh-780-110,PKher,*saɽ,"to open, burst","munda1968proto[p. 110, SEAlang record 780]"
pkh-109-59,PKher,*saɽima,roof,"munda1968proto[p. 59, SEAlang record 109]"
pkh-666-102,PKher,*saɽɡɔm,to step over,"munda1968proto[p. 102, SEAlang record 666]"
pkh-4-51,PKher,*si,to plow,"munda1968proto[p. 51, SEAlang record 4]"
pkh-8-51,PKher,*sid,to pluck,"munda1968proto[p. 51, SEAlang record 8]"
pkh-243-68,PKher,*sidub,to put vertically,"munda1968proto[p. 68, SEAlang record 243]"
pkh-244-68,PKher,*sikub,blunt,"munda1968proto[p. 68, SEAlang record 244]"
