Report,PDF_Page,Column,Gloss_Number,Gloss,Lect,Site,Group,Raw_Form,Status,Reason,Entry_Key
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Itticity,1,melɨ,installed,,silidukki2015:g001:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Itticity,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-muthuvan-itticity:i2
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Itticity,4,ɕʌɾiɾʌm,installed,,silidukki2015:g001:idukki-muthuvan-itticity:i3
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Chempakathozhu,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Kavakudi,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Kozhiyala,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Valsapetti,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Kunchipara,1,melɨ,installed,,silidukki2015:g001:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Kunchipara,4,ɕʌɾiɾʌm,installed,,silidukki2015:g001:idukki-muthuvan-kunchipara:i2
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Thalayirappan,4,tʃʌɾiɾʌm,installed,,silidukki2015:g001:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,58,0,1,body,Muthuvan,Kurathikudi,2,d̪ehʌm,installed,,silidukki2015:g001:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Vattamedu,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Veliyampara,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Kumily,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-kumily:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Kovilmala,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Kodakallu,1,melɨ,installed,,silidukki2015:g001:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Kodakallu,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-kodakallu:i2
varghese-mathew2015idukki,58,0,1,body,Mannan,Chinnaparakudi,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,58,0,1,body,Mannan,Thinkalkadu,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,58,0,1,body,Urali,Poovandikudi,2,d̪ehʌm,installed,,silidukki2015:g001:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,58,0,1,body,Urali,Vanchivayal,2,d̪ehʌm,installed,,silidukki2015:g001:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,58,0,1,body,Mala Pulaya,Dendukombu,3,oɖəmbɨ,installed,,silidukki2015:g001:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,58,0,1,body,Paliya,Lebbakandam,3,uɖəmbɨ,installed,,silidukki2015:g001:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,58,0,1,body,Tamil,,1,melɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,0,1,body,Malayalam,,4,ɕʌɾi̪ɾʌ̪ m,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Itticity,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Chempakathozhu,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Kavakudi,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Kozhiyala,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Valsapetti,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Kunchipara,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Thalayirappan,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,58,0,2,head,Muthuvan,Kurathikudi,1,tʌ̪ lʌi,installed,,silidukki2015:g002:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Vattamedu,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Veliyampara,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Kumily,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-kumily:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Kovilmala,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Kodakallu,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Chinnaparakudi,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,58,0,2,head,Mannan,Thinkalkadu,1,tʌ̪ lə,installed,,silidukki2015:g002:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,58,0,2,head,Urali,Poovandikudi,1,tʌ̪ le,installed,,silidukki2015:g002:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,58,0,2,head,Urali,Vanchivayal,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,58,0,2,head,Mala Pulaya,Dendukombu,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,58,0,2,head,Paliya,Lebbakandam,1,tʌ̪ lʌ,installed,,silidukki2015:g002:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,58,0,2,head,Paliya,Lebbakandam,2,mʌɳɖʌ,installed,,silidukki2015:g002:idukki-paliya-lebbakandam:i2
varghese-mathew2015idukki,58,0,2,head,Tamil,,1,tʌ̪ lʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,0,2,head,Malayalam,,1,tʌ̪ lʌ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Itticity,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Itticity,3,tʌ̪ lʌmʌjɾɨ,installed,,silidukki2015:g003:idukki-muthuvan-itticity:i2
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Chempakathozhu,3,tʌ̪ lʌmʌjɾɨ,installed,,silidukki2015:g003:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Kavakudi,3,tʌ̪ lʌməːɾɨ,installed,,silidukki2015:g003:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Kozhiyala,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Valsapetti,3,tʌ̪ lʌn̪aɾɨ,installed,,silidukki2015:g003:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Kunchipara,3,tʌ̪ lʌn̪aɾɨ,installed,,silidukki2015:g003:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Thalayirappan,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,58,1,3,hair,Muthuvan,Kurathikudi,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Vattamedu,2,tʌ̪ lʌɾomʌm,installed,,silidukki2015:g003:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Vattamedu,3,tʌ̪ lʌmʌjɾɨ,installed,,silidukki2015:g003:idukki-mannan-vattamedu:i2
varghese-mathew2015idukki,58,1,3,hair,Mannan,Veliyampara,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Kumily,2,ɾomʌm,installed,,silidukki2015:g003:idukki-mannan-kumily:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Kovilmala,2,tʌ̪ lʌɾomʌm,installed,,silidukki2015:g003:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Kodakallu,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Chinnaparakudi,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Thinkalkadu,1,muɖi,installed,,silidukki2015:g003:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,58,1,3,hair,Mannan,Thinkalkadu,2,ɾomʌm,installed,,silidukki2015:g003:idukki-mannan-thinkalkadu:i2
varghese-mathew2015idukki,58,1,3,hair,Urali,Poovandikudi,1,muɖi,installed,,silidukki2015:g003:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,58,1,3,hair,Urali,Vanchivayal,1,mɯɖi,installed,,silidukki2015:g003:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,58,1,3,hair,Mala Pulaya,Dendukombu,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,58,1,3,hair,Paliya,Lebbakandam,1,tʌ̪ lʌmuɖi,installed,,silidukki2015:g003:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,58,1,3,hair,Tamil,,1,muɖi,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,1,3,hair,Malayalam,,1,tʌ̪ lʌmuɖi,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Itticity,2,mɔgʌm,installed,,silidukki2015:g004:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Chempakathozhu,2,mɔhʌm,installed,,silidukki2015:g004:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Kavakudi,2,mugʌm,installed,,silidukki2015:g004:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Kozhiyala,2,muhʌm,installed,,silidukki2015:g004:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Valsapetti,2,mugʌm,installed,,silidukki2015:g004:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Kunchipara,2,muhʌm,installed,,silidukki2015:g004:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Thalayirappan,2,mɔhʌm,installed,,silidukki2015:g004:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,58,1,4,face,Muthuvan,Kurathikudi,2,mogʌm,installed,,silidukki2015:g004:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Vattamedu,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Veliyampara,2,muhʌm,installed,,silidukki2015:g004:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Veliyampara,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-veliyampara:i2
varghese-mathew2015idukki,58,1,4,face,Mannan,Kumily,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-kumily:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Kovilmala,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Kodakallu,3,mukəɾɨ,installed,,silidukki2015:g004:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Chinnaparakudi,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,58,1,4,face,Mannan,Thinkalkadu,3,mugəɾɨ,installed,,silidukki2015:g004:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,58,1,4,face,Urali,Poovandikudi,1,mɯɲɖʒi,installed,,silidukki2015:g004:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,58,1,4,face,Urali,Vanchivayal,1,mɯɲni,installed,,silidukki2015:g004:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,58,1,4,face,Mala Pulaya,Dendukombu,2,mɔkhʌm,installed,,silidukki2015:g004:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,58,1,4,face,Paliya,Lebbakandam,1,munɖʒi,installed,,silidukki2015:g004:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,58,1,4,face,Tamil,,2,muhʌm,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,58,1,4,face,Malayalam,,2,mukhʌm,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Itticity,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Chempakathozhu,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Kavakudi,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Kozhiyala,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Valsapetti,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Kunchipara,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Thalayirappan,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,59,0,5,eye,Muthuvan,Kurathikudi,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Vattamedu,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Veliyampara,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Kumily,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-kumily:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Kovilmala,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Kodakallu,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Chinnaparakudi,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,59,0,5,eye,Mannan,Thinkalkadu,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,59,0,5,eye,Urali,Poovandikudi,1,kʌnnu,installed,,silidukki2015:g005:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,59,0,5,eye,Urali,Vanchivayal,1,kʌnnu,installed,,silidukki2015:g005:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,59,0,5,eye,Mala Pulaya,Dendukombu,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,59,0,5,eye,Paliya,Lebbakandam,1,kʌɳɳɨ,installed,,silidukki2015:g005:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,59,0,5,eye,Tamil,,1,kʌɳɳɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,0,5,eye,Malayalam,,1,kʌɳɳɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Itticity,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Chempakathozhu,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Kavakudi,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Kozhiyala,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Valsapetti,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Kunchipara,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Thalayirappan,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,59,0,6,ear,Muthuvan,Kurathikudi,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Vattamedu,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Veliyampara,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Kumily,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-kumily:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Kovilmala,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Kodakallu,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Chinnaparakudi,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,59,0,6,ear,Mannan,Thinkalkadu,1,tʃɛʋi,installed,,silidukki2015:g006:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,59,0,6,ear,Urali,Poovandikudi,1,tʃeʋɪtʃɨ,installed,,silidukki2015:g006:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,59,0,6,ear,Urali,Vanchivayal,2,kɑd̪ɨ,installed,,silidukki2015:g006:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,59,0,6,ear,Mala Pulaya,Dendukombu,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,59,0,6,ear,Paliya,Lebbakandam,2,kɑtɨ̪,installed,,silidukki2015:g006:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,59,0,6,ear,Tamil,,1,tʃɛʋi,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,0,6,ear,Malayalam,,1,tʃɛʋi,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,0,7,nose,Muthuvan,Itticity,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,59,0,7,nose,Muthuvan,Chempakathozhu,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,59,0,7,nose,Muthuvan,Kavakudi,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,59,0,7,nose,Muthuvan,Kozhiyala,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,59,0,7,nose,Muthuvan,Valsapetti,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,59,1,7,nose,Muthuvan,Kunchipara,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,59,1,7,nose,Muthuvan,Thalayirappan,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,59,1,7,nose,Muthuvan,Kurathikudi,1,muːkkɨ,installed,,silidukki2015:g007:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Vattamedu,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Veliyampara,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Kumily,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-kumily:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Kovilmala,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Kodakallu,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Chinnaparakudi,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,59,1,7,nose,Mannan,Thinkalkadu,1,muːkkɨ,installed,,silidukki2015:g007:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,59,1,7,nose,Urali,Poovandikudi,1,muːkkɨ,installed,,silidukki2015:g007:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,59,1,7,nose,Urali,Vanchivayal,1,muːkkɨ,installed,,silidukki2015:g007:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,59,1,7,nose,Mala Pulaya,Dendukombu,1,muːkkɨ,installed,,silidukki2015:g007:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,59,1,7,nose,Paliya,Lebbakandam,1,muːkkɨ,installed,,silidukki2015:g007:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,59,1,7,nose,Tamil,,1,muːkkɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,1,7,nose,Malayalam,,1,muːkkɨ,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Itticity,1,ʋajɨ,installed,,silidukki2015:g008:idukki-muthuvan-itticity:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Chempakathozhu,1,ʋajɨ,installed,,silidukki2015:g008:idukki-muthuvan-chempakathozhu:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Kavakudi,1,ʋaːji,installed,,silidukki2015:g008:idukki-muthuvan-kavakudi:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Kozhiyala,1,ʋaːji,installed,,silidukki2015:g008:idukki-muthuvan-kozhiyala:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Valsapetti,1,ʋajɨ,installed,,silidukki2015:g008:idukki-muthuvan-valsapetti:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Kunchipara,1,ʋajɨ,installed,,silidukki2015:g008:idukki-muthuvan-kunchipara:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Thalayirappan,1,ʋaːji,installed,,silidukki2015:g008:idukki-muthuvan-thalayirappan:i1
varghese-mathew2015idukki,59,1,8,mouth,Muthuvan,Kurathikudi,1,bajɨ,installed,,silidukki2015:g008:idukki-muthuvan-kurathikudi:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Vattamedu,1,ʋaːji,installed,,silidukki2015:g008:idukki-mannan-vattamedu:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Veliyampara,1,ʋajɨ,installed,,silidukki2015:g008:idukki-mannan-veliyampara:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Kumily,1,ʋajɨ,installed,,silidukki2015:g008:idukki-mannan-kumily:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Kovilmala,1,ʋajɨ,installed,,silidukki2015:g008:idukki-mannan-kovilmala:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Kodakallu,1,ʋaːji,installed,,silidukki2015:g008:idukki-mannan-kodakallu:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Chinnaparakudi,1,ʋajɨ,installed,,silidukki2015:g008:idukki-mannan-chinnaparakudi:i1
varghese-mathew2015idukki,59,1,8,mouth,Mannan,Thinkalkadu,1,ʋajɨ,installed,,silidukki2015:g008:idukki-mannan-thinkalkadu:i1
varghese-mathew2015idukki,59,1,8,mouth,Urali,Poovandikudi,1,bɑ,installed,,silidukki2015:g008:idukki-urali-poovandikudi:i1
varghese-mathew2015idukki,59,1,8,mouth,Urali,Poovandikudi,2,tʃɪɾi,installed,,silidukki2015:g008:idukki-urali-poovandikudi:i2
varghese-mathew2015idukki,59,1,8,mouth,Urali,Vanchivayal,2,tʃɪɾi,installed,,silidukki2015:g008:idukki-urali-vanchivayal:i1
varghese-mathew2015idukki,59,1,8,mouth,Mala Pulaya,Dendukombu,1,ʋaːji,installed,,silidukki2015:g008:idukki-malapulaya-dendukombu:i1
varghese-mathew2015idukki,59,1,8,mouth,Paliya,Lebbakandam,1,ʋɑj,installed,,silidukki2015:g008:idukki-paliya-lebbakandam:i1
varghese-mathew2015idukki,59,1,8,mouth,Tamil,,1,ʋɑj,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,1,8,mouth,Malayalam,,1,ʋɑj,excluded,control language for the lexical-similarity comparison,
varghese-mathew2015idukki,59,1,9,tooth,Muthuvan,Itticity,1,pɛllɨ,installed,,silidukki2015:g009:idukki-muthuvan-itticity:i1
