re,,kin,a suffix mostly used to form participles (relative or past),,kin,,"bhattacharya1968bonda[p. 29, row 5, item 556]",,,bhattacharya1968bonda:C:c1.p29.r5.i556.s551,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo suffix
re,,kina,a suffix mostly used to form participles (relative or past),,kina,,"bhattacharya1968bonda[p. 29, row 5, item 556]",,,bhattacharya1968bonda:C:c1.p29.r5.i556.s551:v2,bhattacharya1968bonda:C:c1.p29.r5.i556.s551,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo suffix
re,,kina,but,,kina,,"bhattacharya1968bonda[p. 29, row 6, item 557]",,,bhattacharya1968bonda:C:c1.p29.r6.i557.s552,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kinding - sagar,a sacred drum placed on small stones,,kinding - sagar,,"bhattacharya1968bonda[p. 142, row 2, item 2802]",,,bhattacharya1968bonda:C:c2.p142.r2.i2802.s2801_Elwin177,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kinding,"a double-membraned drum of the dhol type one face of which is of goatskin called <ǰangǰang>(E89) and beaten with hand, the other face, of cowhide, is <dungdung>(E89) and beaten with a stick",,kinding,,"bhattacharya1968bonda[p. 142, row 1, item 2801]",,,bhattacharya1968bonda:C:c2.p142.r1.i2801.s2800_Elwin89,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kindray-,to take around,,kindray-,,"bhattacharya1968bonda[p. 29, row 9, item 560]",,De.,bhattacharya1968bonda:C:c1.p29.r9.i560.s555,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kindɔr-,"to be revolved, to go around",,kindɔr-,,"bhattacharya1968bonda[p. 29, row 8, item 559]",,De./kindɔr-/,bhattacharya1968bonda:C:c1.p29.r8.i559.s554,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kintiŋ-bu,kind of snake,,kintiŋ-bu,,"bhattacharya1968bonda[p. 29, row 7, item 558]",,,bhattacharya1968bonda:C:c1.p29.r7.i558.s553,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kinḍak',"river, stream",,kinḍak',"pl. /kinḍa?ge/, /kinḍagle/","bhattacharya1968bonda[p. 28, row 22, item 551]",,,bhattacharya1968bonda:C:c1.p28.r22.i551.s546,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kinḍiŋ,drum,,kinḍiŋ,/kinḍiŋ ar malag ḍenta/ the drum is sounding somewhere; /kinḍiŋ abuṛiŋɔ/ do not play on the drum,"bhattacharya1968bonda[p. 29, row 1, item 552]",,,bhattacharya1968bonda:C:c1.p29.r1.i552.s547,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kip'-,to pour,,kip'-,,"bhattacharya1968bonda[p. 29, row 10, item 561]",,,bhattacharya1968bonda:C:c1.p29.r10.i561.s556,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiraŋ,"semli tree, silkcotton tree",,kiraŋ,,"bhattacharya1968bonda[p. 29, row 18, item 569]",,,bhattacharya1968bonda:C:c1.p29.r18.i569.s564,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kireŋ,grass,,kireŋ,,"bhattacharya1968bonda[p. 30, row 4, item 579]",,,bhattacharya1968bonda:C:c1.p30.r4.i579.s573,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kɔriŋ,grass,,kɔriŋ,,"bhattacharya1968bonda[p. 30, row 4, item 579]",,,bhattacharya1968bonda:C:c1.p30.r4.i579.s573:v2,bhattacharya1968bonda:C:c1.p30.r4.i579.s573,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiri,fat,,kiri,,"bhattacharya1968bonda[p. 29, row 19, item 570]",,,bhattacharya1968bonda:C:c1.p29.r19.i570.s565,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiri-,"to fatten, to grow",,kiri-,/kirilɔ/ became fatty,"bhattacharya1968bonda[p. 29, row 20, item 571]",,,bhattacharya1968bonda:C:c1.p29.r20.i571.s565,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirim-ti,fist,,kirim-ti,,"bhattacharya1968bonda[p. 29, row 24, item 575]",,,bhattacharya1968bonda:C:c1.p29.r24.i575.s569,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirim-ti-,to close the fist,,kirim-ti-,,"bhattacharya1968bonda[p. 30, row 1, item 576]",,,bhattacharya1968bonda:C:c1.p30.r1.i576.s570,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirime,nail of finger,,kirime,"pl. /-le/__?The gloss should prob. read 'fingernail, toenail'/rdg","bhattacharya1968bonda[p. 29, row 22, item 573]",,,bhattacharya1968bonda:C:c1.p29.r22.i573.s567,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,krimei,nail of finger,,krimei,"pl. /-le/__?The gloss should prob. read 'fingernail, toenail'/rdg","bhattacharya1968bonda[p. 29, row 22, item 573]",,,bhattacharya1968bonda:C:c1.p29.r22.i573.s567:v2,bhattacharya1968bonda:C:c1.p29.r22.i573.s567,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirime-ku,claw of tiger,,kirime-ku,,"bhattacharya1968bonda[p. 29, row 23, item 574]",,,bhattacharya1968bonda:C:c1.p29.r23.i574.s568,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirimtɔr,kind of cake specially taken at the time of Paus porob,,kirimtɔr,,"bhattacharya1968bonda[p. 30, row 2, item 577]",,,bhattacharya1968bonda:C:c1.p30.r2.i577.s571,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiriŋ,mosquito,,kiriŋ,pl. /-e/,"bhattacharya1968bonda[p. 29, row 21, item 572]",,,bhattacharya1968bonda:C:c1.p29.r21.i572.s566,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirkirai-,to make another shout in alarm,,kirkirai-,see /kirkireŋ-/,"bhattacharya1968bonda[p. 30, row 6, item 581]",,,bhattacharya1968bonda:C:c1.p30.r6.i581.s575,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirkireŋ-,to shout in alarm,,kirkireŋ-,,"bhattacharya1968bonda[p. 30, row 7, item 582]",,De.,bhattacharya1968bonda:C:c1.p30.r7.i582.s576,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirkɔ-tumɔ?,hare-lipped,,kirkɔ-tumɔ?,,"bhattacharya1968bonda[p. 30, row 8, item 583]",,,bhattacharya1968bonda:C:c1.p30.r8.i583.s577,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirɔtumɔ?,hare-lipped,,kirɔtumɔ?,,"bhattacharya1968bonda[p. 30, row 8, item 583]",,,bhattacharya1968bonda:C:c1.p30.r8.i583.s577:v2,bhattacharya1968bonda:C:c1.p30.r8.i583.s577,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirpi,"skull-bone, shell",,kirpi,as in /kuik-kirpi/ shell of tortoise,"bhattacharya1968bonda[p. 30, row 9, item 584]",,,bhattacharya1968bonda:C:c1.p30.r9.i584.s578,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirsani,a Bonda clan,,kirsani,,"bhattacharya1968bonda[p. 30, row 10, item 585]",,De.,bhattacharya1968bonda:C:c1.p30.r10.i585.s579,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiruŋ,kuRey tree,,kiruŋ,,"bhattacharya1968bonda[p. 30, row 3, item 578]",,,bhattacharya1968bonda:C:c1.p30.r3.i578.s572,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiriŋ,kuRey tree,,kiriŋ,,"bhattacharya1968bonda[p. 30, row 3, item 578]",,,bhattacharya1968bonda:C:c1.p30.r3.i578.s572:v2,bhattacharya1968bonda:C:c1.p30.r3.i578.s572,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kirɔ-tumɔ?,hare-lipped,,kirɔ-tumɔ?,Source cross-reference: see <kirkɔ-tumɔ?>,"bhattacharya1968bonda[p. 30, row 5, item 580]",,,bhattacharya1968bonda:C:c1.p30.r5.i580.s574,bhattacharya1968bonda:C:c1.p30.r8.i583.s577,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kisa - gine,"canine teeth, tusk",,kisa - gine,,"bhattacharya1968bonda[p. 30, row 11, item 586]",,,bhattacharya1968bonda:C:c1.p30.r11.i586.s580,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kisiṛi-ǰaŋ,a gruel made of rice and pulse,,kisiṛi-ǰaŋ,,"bhattacharya1968bonda[p. 30, row 12, item 587]",,De./khiciṛi/,bhattacharya1968bonda:C:c1.p30.r12.i587.s581,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kisṛia - meme?,a dance in which boys and girls dance together,,kisṛia - meme?,,"bhattacharya1968bonda[p. 30, row 13, item 588]",,,bhattacharya1968bonda:C:c1.p30.r13.i588.s582,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kitik'-,to tickle,,kitik'-,,"bhattacharya1968bonda[p. 29, row 2, item 553]",,,bhattacharya1968bonda:C:c1.p29.r2.i553.s548,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kitira,castor oil seed,,kitira,,"bhattacharya1968bonda[p. 29, row 3, item 554]",,,bhattacharya1968bonda:C:c1.p29.r3.i554.s549,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kintra,castor oil seed,,kintra,,"bhattacharya1968bonda[p. 29, row 3, item 554]",,,bhattacharya1968bonda:C:c1.p29.r3.i554.s549:v2,bhattacharya1968bonda:C:c1.p29.r3.i554.s549,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kituŋ,sky,,kituŋ,,"bhattacharya1968bonda[p. 29, row 4, item 555]",,,bhattacharya1968bonda:C:c1.p29.r4.i555.s550,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiyaŋ,cooked rice,,kiyaŋ,pl. /-le/; echo-word /kiyaŋ-kiyiŋ/,"bhattacharya1968bonda[p. 29, row 17, item 568]",,,bhattacharya1968bonda:C:c1.p29.r17.i568.s563,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kiaŋ,cooked rice,,kiaŋ,pl. /-le/; echo-word /kiyaŋ-kiyiŋ/,"bhattacharya1968bonda[p. 29, row 17, item 568]",,,bhattacharya1968bonda:C:c1.p29.r17.i568.s563:v2,bhattacharya1968bonda:C:c1.p29.r17.i568.s563,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,krimei,nail of finger,,krimei,see /kirime/,"bhattacharya1968bonda[p. 38, row 19, item 771]",,,bhattacharya1968bonda:C:c1.p38.r19.i771.s764,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,ku:i,well,,ku:i,pl. /-le/,"bhattacharya1968bonda[p. 34, row 20, item 679]",,De.,bhattacharya1968bonda:C:c1.p34.r20.i679.s672,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,ku:i:-,to abuse,,ku:i:-,see /kuñ-/__?nonsyllabic /i:/ acc. to Bhat/rdg,"bhattacharya1968bonda[p. 35, row 1, item 680]",,,bhattacharya1968bonda:C:c1.p35.r1.i680.s673,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,ku?ṛe,"blackberry, kind of mushroom appearing on blackberry trees",,ku?ṛe,,"bhattacharya1968bonda[p. 34, row 19, item 678]",,,bhattacharya1968bonda:C:c1.p34.r19.i678.s671,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kubetek,very much,,kubetek,,"bhattacharya1968bonda[p. 32, row 17, item 633]",,De.,bhattacharya1968bonda:C:c1.p32.r17.i633.s626,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kubete,very much,,kubete,,"bhattacharya1968bonda[p. 32, row 17, item 633]",,De.,bhattacharya1968bonda:C:c1.p32.r17.i633.s626:v2,bhattacharya1968bonda:C:c1.p32.r17.i633.s626,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kubṛa,hunch-back,,kubṛa,fem. /kubṛi/,"bhattacharya1968bonda[p. 32, row 18, item 634]",,De.,bhattacharya1968bonda:C:c1.p32.r18.i634.s627,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f
re,,kubṛi,a small black ant,,kubṛi,,"bhattacharya1968bonda[p. 32, row 19, item 635]",,,bhattacharya1968bonda:C:c1.p32.r19.i635.s628,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuda,clan,,kuda,,"bhattacharya1968bonda[p. 142, row 4, item 2804]",,,bhattacharya1968bonda:C:c2.p142.r4.i2804.s2803_Elwin25,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kuda,"flock, row",,kuda,pl. /-le/,"bhattacharya1968bonda[p. 32, row 6, item 622]",,,bhattacharya1968bonda:C:c1.p32.r6.i622.s615,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kudali,a tree,,kudali,,"bhattacharya1968bonda[p. 32, row 7, item 623]",,De.,bhattacharya1968bonda:C:c1.p32.r7.i623.s616,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kui:-,to abuse,,kui:-,"Source cross-reference: see <kuñ->, <ku:i:->","bhattacharya1968bonda[p. 30, row 16, item 591]",,,bhattacharya1968bonda:C:c1.p30.r16.i591.s585,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuik',tortoise,,kuik',"pl. /kui?ge/, /kuigle/, gen. /kuigna/; /kuigbɔ:s/ tortoise clan","bhattacharya1968bonda[p. 30, row 15, item 590]",,,bhattacharya1968bonda:C:c1.p30.r15.i590.s584,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo gen
re,,kukreŋ,one with sunken belly (as a dog),,kukreŋ,,"bhattacharya1968bonda[p. 31, row 6, item 600]",,,bhattacharya1968bonda:C:c1.p31.r6.i600.s593,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukreŋ - bai,one with sunken belly (as a dog),,kukreŋ - bai,,"bhattacharya1968bonda[p. 31, row 6, item 600]",,,bhattacharya1968bonda:C:c1.p31.r6.i600.s593:v2,bhattacharya1968bonda:C:c1.p31.r6.i600.s593,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukub - baŋ-,to cough,,kukub - baŋ-,/aniŋ kukub baŋa/ I coughed (lit. cough seized me),"bhattacharya1968bonda[p. 31, row 1, item 595]",,,bhattacharya1968bonda:C:c1.p31.r1.i595.s589,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukui-,to wrap one's body with a cloth,,kukui-,,"bhattacharya1968bonda[p. 30, row 17, item 592]",,,bhattacharya1968bonda:C:c1.p30.r17.i592.s586,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukum,peacock,,kukum,,"bhattacharya1968bonda[p. 31, row 2, item 596]",,,bhattacharya1968bonda:C:c2.p31.r2.i596.s590,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kukuŋ,peacock,,kukuŋ,,"bhattacharya1968bonda[p. 31, row 2, item 596]",,,bhattacharya1968bonda:C:c2.p31.r2.i596.s590:v2,bhattacharya1968bonda:C:c2.p31.r2.i596.s590,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kukup'-,to cough,,kukup'-,,"bhattacharya1968bonda[p. 30, row 19, item 594]",,,bhattacharya1968bonda:C:c1.p30.r19.i594.s588,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukurpi?,"panka bird, dove",,kukurpi?,,"bhattacharya1968bonda[p. 31, row 3, item 597]",,,bhattacharya1968bonda:C:c1.p31.r3.i597.s590,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukusag,a Bonda male of the tiger clan,,kukusag,"fem. /kukusag-bɔi/, /kukusag bɔ:s-bɔi/","bhattacharya1968bonda[p. 31, row 5, item 599]",,,bhattacharya1968bonda:C:c1.p31.r5.i599.s592,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f
re,,kukusag - bɔ:s,a Bonda male of the tiger clan,,kukusag - bɔ:s,"fem. /kukusag-bɔi/, /kukusag bɔ:s-bɔi/","bhattacharya1968bonda[p. 31, row 5, item 599]",,,bhattacharya1968bonda:C:c1.p31.r5.i599.s592:v2,bhattacharya1968bonda:C:c1.p31.r5.i599.s592,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f
re,,kukusak',tiger,,kukusak',pl. /kukusa?ge/; /akukusag siŋ anḍa/ tiger has no horn,"bhattacharya1968bonda[p. 31, row 4, item 598]",,,bhattacharya1968bonda:C:c1.p31.r4.i598.s591,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukuŋ,peacock,,kukuŋ,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 30, row 18, item 593]",,,bhattacharya1968bonda:C:c1.p30.r18.i593.s587,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kukum,peacock,,kukum,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 30, row 18, item 593]",,,bhattacharya1968bonda:C:c1.p30.r18.i593.s587:v2,bhattacharya1968bonda:C:c1.p30.r18.i593.s587,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuli,a kind of tuber,,kuli,,"bhattacharya1968bonda[p. 34, row 12, item 671]",,De.,bhattacharya1968bonda:C:c1.p34.r12.i671.s664,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kulur,a kind of tree,,kulur,,"bhattacharya1968bonda[p. 34, row 13, item 672]",,De.,bhattacharya1968bonda:C:c1.p34.r13.i672.s665,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kulɔŋ,a kind of rat (= De.<kheyra>),,kulɔŋ,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 34, row 14, item 673]",,,bhattacharya1968bonda:C:c1.p34.r14.i673.s666,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kum-bɔk'-,to wash another's head,,kum-bɔk'-,see /ɔkum-bɔk'-/,"bhattacharya1968bonda[p. 33, row 4, item 642]",,,bhattacharya1968bonda:C:c1.p33.r4.i642.s635,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kum-bɔk'-,to wash one's head,,kum-bɔk'-,,"bhattacharya1968bonda[p. 33, row 3, item 641]",,,bhattacharya1968bonda:C:c1.p33.r3.i641.s634,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuma-,to bathe another,,kuma-,see /ɔkuma-/; informant does not accept /kumatiŋ/ in this sense,"bhattacharya1968bonda[p. 32, row 21, item 637]",,,bhattacharya1968bonda:C:c1.p32.r21.i637.s630,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuma-,to bathe oneself,,kuma-,see /ɔkuma-/; /kuma?-/ to bathe (form has also been recorded),"bhattacharya1968bonda[p. 32, row 20, item 636]",,,bhattacharya1968bonda:C:c1.p32.r20.i636.s629,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumbi,a tree,,kumbi,,"bhattacharya1968bonda[p. 33, row 1, item 639]",,De.,bhattacharya1968bonda:C:c1.p33.r1.i639.s632,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumbik',potter (male),,kumbik',"pl. /kumbi?ge/; fem. /kumbig-bɔi/, pl. /kumbig-bɔye/, /kumbig-bɔise/","bhattacharya1968bonda[p. 33, row 2, item 640]",,,bhattacharya1968bonda:C:c1.p33.r2.i640.s633,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo f
re,,kumbɔ?ṛak',a festival in Assin (Sept.-Oct.) when the BonDas cleanse their heads and bodies,,kumbɔ?ṛak',,"bhattacharya1968bonda[p. 33, row 5, item 643]",,,bhattacharya1968bonda:C:c1.p33.r5.i643.s636,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumsa - baŋ-,to suffer from foot-sore,,kumsa - baŋ-,,"bhattacharya1968bonda[p. 33, row 8, item 646]",,,bhattacharya1968bonda:C:c1.p33.r8.i646.s639,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumsa,foot-sore,,kumsa,,"bhattacharya1968bonda[p. 33, row 7, item 645]",,,bhattacharya1968bonda:C:c1.p33.r7.i645.s638,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumḍa-mɔǰi,kind of fish,,kumḍa-mɔǰi,,"bhattacharya1968bonda[p. 32, row 22, item 638]",,De./kumḍa-mɔǰi/,bhattacharya1968bonda:C:c1.p32.r22.i638.s631,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kumṛa,pumpkin,,kumṛa,pl. /-le/; De,"bhattacharya1968bonda[p. 33, row 6, item 644]",,,bhattacharya1968bonda:C:c1.p33.r6.i644.s637,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunda-kundi,pushing each other,,kunda-kundi,,"bhattacharya1968bonda[p. 32, row 14, item 630]",,De.,bhattacharya1968bonda:C:c1.p32.r14.i630.s623,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kungdak,a purificatory ceremony taking place on the tenth day after death,,kungdak,,"bhattacharya1968bonda[p. 142, row 5, item 2805]",,,bhattacharya1968bonda:C:c2.p142.r5.i2805.s2804_Elwin216,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kuni,"wife, woman",,kuni,"pl. /-le/; /-ḍen/, /-reŋ/ his wife, pl. /-e/; also /kunui/","bhattacharya1968bonda[p. 32, row 8, item 624]",,,bhattacharya1968bonda:C:c1.p32.r8.i624.s617,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuni?ṛam,woman,,kuni?ṛam,,"bhattacharya1968bonda[p. 32, row 9, item 625]",,,bhattacharya1968bonda:C:c1.p32.r9.i625.s618,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuni?ḍam,woman,,kuni?ḍam,,"bhattacharya1968bonda[p. 32, row 9, item 625]",,,bhattacharya1968bonda:C:c1.p32.r9.i625.s618:v2,bhattacharya1968bonda:C:c1.p32.r9.i625.s618,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunsɔ,a small basket,,kunsɔ,,"bhattacharya1968bonda[p. 32, row 15, item 631]",,,bhattacharya1968bonda:C:c1.p32.r15.i631.s624,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuntur,kind of rat,,kuntur,"pl. /-e/, /-le/","bhattacharya1968bonda[p. 32, row 13, item 629]",,,bhattacharya1968bonda:C:c1.p32.r13.i629.s622,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunugbɔ?,bund in a field,,kunugbɔ?,,"bhattacharya1968bonda[p. 32, row 12, item 628]",,,bhattacharya1968bonda:C:c1.p32.r12.i628.s621,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunui,wife,,kunui,"pl. /-se/, /-le/; /kunui-ḍeŋ/ his wife, pl. /-e/; also /kuni/ (/kuni?/?)","bhattacharya1968bonda[p. 32, row 10, item 626]",,,bhattacharya1968bonda:C:c1.p32.r10.i626.s619,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunukpɔ?,handloom,,kunukpɔ?,"pl. /-ṛe/, /-le/; also /kunu?pɔ?/","bhattacharya1968bonda[p. 32, row 11, item 627]",,,bhattacharya1968bonda:C:c1.p32.r11.i627.s620,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍa,a creeper,,kunḍa,,"bhattacharya1968bonda[p. 31, row 19, item 613]",,De.,bhattacharya1968bonda:C:c1.p31.r19.i613.s606,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍa,"forest, hill, deity presiding over the hill",,kunḍa,,"bhattacharya1968bonda[p. 31, row 20, item 614]",,,bhattacharya1968bonda:C:c1.p31.r20.i614.s607,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍai,anus,,kunḍai,,"bhattacharya1968bonda[p. 31, row 21, item 615]",,,bhattacharya1968bonda:C:c1.p31.r21.i615.s608,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍabik',anus,,kunḍabik',,"bhattacharya1968bonda[p. 31, row 21, item 615]",,,bhattacharya1968bonda:C:c1.p31.r21.i615.s608:v2,bhattacharya1968bonda:C:c1.p31.r21.i615.s608,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍap',hip,,kunḍap',pl. /kunḍable/,"bhattacharya1968bonda[p. 31, row 22, item 616]",,,bhattacharya1968bonda:C:c1.p31.r22.i616.s609,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍrɔ-siŋ,hen-shed,,kunḍrɔ-siŋ,see /gisiŋ/,"bhattacharya1968bonda[p. 32, row 2, item 618]",,,bhattacharya1968bonda:C:c1.p32.r2.i618.s611,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunḍu-,to carry in one's arms,,kunḍu-,,"bhattacharya1968bonda[p. 32, row 1, item 617]",,,bhattacharya1968bonda:C:c1.p32.r1.i617.s610,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kunṭi,nail,,kunṭi,,"bhattacharya1968bonda[p. 31, row 17, item 611]",,,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,khunṭi,nail,,khunṭi,,"bhattacharya1968bonda[p. 31, row 17, item 611]",,,bhattacharya1968bonda:C:c2.p31.r17.i611.s604:v2,bhattacharya1968bonda:C:c2.p31.r17.i611.s604,,,dialect:re:bhattacharya1968bonda-hill:Hill%20Bondo
re,,kupa,heap,,kupa,also /kupabuŋ/,"bhattacharya1968bonda[p. 32, row 16, item 632]",,De.,bhattacharya1968bonda:C:c1.p32.r16.i632.s625,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kur,hoof,,kur,see /kursuŋ/,"bhattacharya1968bonda[p. 33, row 9, item 647]",,De.,bhattacharya1968bonda:C:c1.p33.r9.i647.s640,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kur-suŋ,heel,,kur-suŋ,"pl. /-ke/; see /kur/, /teksuŋ/","bhattacharya1968bonda[p. 34, row 7, item 666]",,,bhattacharya1968bonda:C:c1.p34.r7.i666.s659,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kuraŋ-pi?,owl,,kuraŋ-pi?,,"bhattacharya1968bonda[p. 33, row 10, item 648]",,,bhattacharya1968bonda:C:c1.p33.r10.i648.s641,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
re,,kurbɔk',"garden lizard, chameleon",,kurbɔk',pl. /kurbɔ?ge/,"bhattacharya1968bonda[p. 34, row 1, item 660]",,,bhattacharya1968bonda:C:c1.p34.r1.i660.s653,,,,dialect:re:bhattacharya1968bonda-plains:Plains%20Bondo
