nubri_prok,,kʰagi,mouth,,kʰagi,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:8:nubri_prok:2
tsum_chekampar,,kʰaʰ,mouth,,kʰaʰ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:8:tsum_chekampar:1
nubri_lho,,sɔ,teeth,,sɔ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:9:nubri_lho:1
nubri_sama,,sɔ̥,teeth,,sɔ̥,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:9:nubri_sama:1
nubri_namrung,,sɔ̥,teeth,,sɔ̥,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:9:nubri_namrung:1
nubri_prok,,so,teeth,,so,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:9:nubri_prok:1
tsum_chekampar,,saʰ,teeth,,saʰ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:9:tsum_chekampar:1
nubri_lho,,tʃʰee,tongue,,tʃʰee,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:nubri_lho:1
nubri_sama,,tʃʰɛʔ,tongue,,tʃʰɛʔ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:nubri_sama:1
nubri_namrung,,tʃʰɛu,tongue,,tʃʰɛu,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:nubri_namrung:1
nubri_prok,,tʃʲõˑ,tongue,,tʃʲõˑ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:nubri_prok:1
nubri_prok,,tʃɛn,tongue,,tʃɛn,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:nubri_prok:2
tsum_chekampar,,tʃʰe,tongue,,tʃʰe,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:10:tsum_chekampar:1
nubri_lho,,dʒu̥,breast,,dʒu̥,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:nubri_lho:1
nubri_sama,,tʃu̥,breast,,tʃu̥,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:nubri_sama:1
nubri_namrung,,tʃu̥u,breast,,tʃu̥u,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:nubri_namrung:1
nubri_prok,,tʃʰbˑnuãˑ,breast,,tʃʰbˑnuãˑ,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:nubri_prok:1
nubri_prok,,tʃmˑdʒu,breast,,tʃmˑdʒu,,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:nubri_prok:2
tsum_chekampar,,paʔ ( ),breast,,paʔ ( ),,webster2022north-gorkha[p. 25],,,north-gorkha:tibetan:11:tsum_chekampar:1
nubri_lho,,dɹo̥ba,belly,,dɹo̥ba,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:12:nubri_lho:1
nubri_sama,,tɹokpa,belly,,tɹokpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:12:nubri_sama:1
nubri_namrung,,dɹo̥pa,belly,,dɹo̥pa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:12:nubri_namrung:1
nubri_prok,,ʈrobʰaᶸ,belly,,ʈrobʰaᶸ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:12:nubri_prok:1
tsum_chekampar,,pʰowah,belly,,pʰowah,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:12:tsum_chekampar:1
nubri_lho,,lakpa,arm,,lakpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:13:nubri_lho:1
nubri_sama,,lakpa,arm,,lakpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:13:nubri_sama:1
nubri_namrung,,lḁkpa,arm,,lḁkpa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:13:nubri_namrung:1
nubri_prok,,lakɸʷa,arm,,lakɸʷa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:13:nubri_prok:1
tsum_chekampar,,lakpəʰ,arm,,lakpəʰ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:13:tsum_chekampar:1
nubri_lho,,rodzoma,elbow,,rodzoma,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:nubri_lho:1
nubri_sama,,ɹodʒoma,elbow,,ɹodʒoma,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:nubri_sama:1
nubri_namrung,,ɹodzoma,elbow,,ɹodzoma,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:nubri_namrung:1
nubri_prok,,tʰitʃuŋ,elbow,,tʰitʃuŋ,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:nubri_prok:1
nubri_prok,,tsʰi,elbow,,tsʰi,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:nubri_prok:2
tsum_chekampar,,ɖe̥o,elbow,,ɖe̥o,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:14:tsum_chekampar:1
nubri_lho,,paɾa,palm,,paɾa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:15:nubri_lho:1
nubri_sama,,paɾa,palm,,paɾa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:15:nubri_sama:1
nubri_namrung,,paɾa,palm,,paɾa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:15:nubri_namrung:1
nubri_prok,,paɾatʰi,palm,,paɾatʰi,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:15:nubri_prok:1
tsum_chekampar,,pḁɾa,palm,,pḁɾa,,webster2022north-gorkha[p. 26],,,north-gorkha:tibetan:15:tsum_chekampar:1
