so,,duŋduŋ,"sloping, slanting",,duŋduŋ,,"zide1982reconstruction[p. 442, item 1307]",Z82-p442-i1307,Zide Sora–Juray comparison group Z82-p442-i1307; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p442.i1307,,,,
so,,dɔl-,"to ambush, lie in wait",,dɔl-,,"zide1982reconstruction[p. 444, item 1326]",Z82-p444-i1326,Zide Sora–Juray comparison group Z82-p444-i1326; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p444.i1326,,,,
Juray,,dɔl-,"to watch, wait, to lay in wait for; keep watch (in a hunt)",,dɔl-,,"zide1982reconstruction[p. 444, item 1326]",Z82-p444-i1326,Zide Sora–Juray comparison group Z82-p444-i1326; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p444.i1326,,,,
so,,dɔɟ,to die by hanging,,dɔɟ,,"zide1982reconstruction[p. 514, item 1825]",Z82-p514-i1825,Zide Sora–Juray comparison group Z82-p514-i1825; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p514.i1825,,,,
so,,dɔɟ-,"to hang, suspend",,dɔɟ-,,"zide1982reconstruction[p. 444, item 1324]",Z82-p444-i1324,Zide Sora–Juray comparison group Z82-p444-i1324; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p444.i1324,,,,
Juray,,dɔɟ-,to hook over,,dɔɟ-,,"zide1982reconstruction[p. 444, item 1324]",Z82-p444-i1324,Zide Sora–Juray comparison group Z82-p444-i1324; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p444.i1324,,,,
Juray,,dɔɟ-na,short,,dɔɟ-na,,"zide1982reconstruction[p. 617, item 2551]",Z82-p617-i2551,Zide Sora–Juray comparison group Z82-p617-i2551; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p617.i2551,,,,
so,,dɔɟ-na,short,,dɔɟ-na,,"zide1982reconstruction[p. 617, item 2551]",Z82-p617-i2551,Zide Sora–Juray comparison group Z82-p617-i2551; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p617.i2551,,,,
Juray,,dɛ-,to be,,dɛ-,,"zide1982reconstruction[p. 441, item 1297]",Z82-p441-i1297,Zide Sora–Juray comparison group Z82-p441-i1297; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1297,,,,
so,,dɛ-,to be,,dɛ-,,"zide1982reconstruction[p. 441, item 1297]",Z82-p441-i1297,Zide Sora–Juray comparison group Z82-p441-i1297; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p441.i1297,,,,
Juray,,dɛb-,to beat (a drum),,dɛb-,,"zide1982reconstruction[p. 397, item 940]",Z82-p397-i940,Zide Sora–Juray comparison group Z82-p397-i940; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p397.i940,,,,
so,,dɛb-,to beat (a drum),,dɛb-,,"zide1982reconstruction[p. 397, item 940]",Z82-p397-i940,Zide Sora–Juray comparison group Z82-p397-i940; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p397.i940,,,,
so,,dɛb-,to beat a drum,,dɛb-,,"zide1982reconstruction[p. 441, item 1298]",Z82-p441-i1298,Zide Sora–Juray comparison group Z82-p441-i1298; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p441.i1298,,,,
so,,dɛb-,"to snap, tap, to knock",,dɛb-,,"zide1982reconstruction[p. 400, item 962]",Z82-p400-i962,Zide Sora–Juray comparison group Z82-p400-i962; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p400.i962,,,,
Juray,,dɛb-diŋ,drummer,,dɛb-diŋ,,"zide1982reconstruction[p. 441, item 1298]",Z82-p441-i1298,Zide Sora–Juray comparison group Z82-p441-i1298; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1298,,,,
so,,dɛd-,"to move, shift",,dɛd-,,"zide1982reconstruction[p. 512, item 1822]",Z82-p512-i1822,Zide Sora–Juray comparison group Z82-p512-i1822; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p512.i1822,,,,
Juray,,dɛn,"conditional, contingent suffix",,dɛn,,"zide1982reconstruction[p. 248, item 165]",Z82-p248-i165,Zide Sora–Juray comparison group Z82-p248-i165; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p248.i165,,,,suffix
so,,dɛn,"conditional, contingent suffix",,dɛn,,"zide1982reconstruction[p. 248, item 165]",Z82-p248-i165,Zide Sora–Juray comparison group Z82-p248-i165; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p248.i165,,,,suffix
Juray,,dɛreŋ,horn,,dɛreŋ,,"zide1982reconstruction[p. 441, item 1294]",Z82-p441-i1294,Zide Sora–Juray comparison group Z82-p441-i1294; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1294,,,,
Juray,,dɛrɨŋ,horn,,dɛrɨŋ,,"zide1982reconstruction[p. 441, item 1294]",Z82-p441-i1294,Zide Sora–Juray comparison group Z82-p441-i1294; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1294:v2,zide1982reconstruction:C:c2.p441.i1294,,,
Juray,,dɛruŋ-joŋ-ɡɔd,East,,dɛruŋ-joŋ-ɡɔd,,"zide1982reconstruction[p. 635, item 2632]",Z82-p635-i2632,Zide Sora–Juray comparison group Z82-p635-i2632; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p635.i2632,,,,
so,,dɨb-,to feel the pulse,,dɨb-,,"zide1982reconstruction[p. 315, item 548]",Z82-p315-i548,Zide Sora–Juray comparison group Z82-p315-i548; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p315.i548,,,,
so,,dɨb-tʌm-,to close the mouth,,dɨb-tʌm-,,"zide1982reconstruction[p. 533, item 1931]",Z82-p533-i1931,Zide Sora–Juray comparison group Z82-p533-i1931; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p533.i1931,,,,
Juray,,dɨbdɨb-,to chop bones,,dɨbdɨb-,,"zide1982reconstruction[p. 315, item 545]",Z82-p315-i545,Zide Sora–Juray comparison group Z82-p315-i545; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p315.i545,,,,
so,,dɨbdɨb-,to chop bones,,dɨbdɨb-,,"zide1982reconstruction[p. 315, item 545]",Z82-p315-i545,Zide Sora–Juray comparison group Z82-p315-i545; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p315.i545,,,,
Juray,,dɨm-,"to brood, hatch, sit on eggs",,dɨm-,,"zide1982reconstruction[p. 440, item 1285]",Z82-p440-i1285,Zide Sora–Juray comparison group Z82-p440-i1285; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p440.i1285,,,,
so,,dɨm-,"to brood, hatch, sit on eggs",,dɨm-,,"zide1982reconstruction[p. 440, item 1285]",Z82-p440-i1285,Zide Sora–Juray comparison group Z82-p440-i1285; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p440.i1285,,,,
Juray,,dɨɲ,to cook,,dɨɲ,,"zide1982reconstruction[p. 440, item 1286]",Z82-p440-i1286,Zide Sora–Juray comparison group Z82-p440-i1286; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p440.i1286,,,,
so,,dɨɲ,to cook,,dɨɲ,,"zide1982reconstruction[p. 440, item 1286]",Z82-p440-i1286,Zide Sora–Juray comparison group Z82-p440-i1286; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p440.i1286,,,,
so,,dʌb-dʌb-,"to save, preserve carefully",,dʌb-dʌb-,,"zide1982reconstruction[p. 279, item 425]",Z82-p279-i425,Zide Sora–Juray comparison group Z82-p279-i425; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p279.i425,,,,
Juray,,dʌko-,"to live, stay, dwell, to keep",,dʌko-,,"zide1982reconstruction[p. 257, item 239]",Z82-p257-i239,Zide Sora–Juray comparison group Z82-p257-i239; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p257.i239,,,,
so,,dʌko-,"to live, stay, dwell, to keep",,dʌko-,,"zide1982reconstruction[p. 257, item 239]",Z82-p257-i239,Zide Sora–Juray comparison group Z82-p257-i239; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p257.i239,,,,
Juray,,dʌl-,to receive in cupped hands,,dʌl-,,"zide1982reconstruction[p. 441, item 1291]",Z82-p441-i1291,Zide Sora–Juray comparison group Z82-p441-i1291; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1291,,,,
Juray,,dʌr-,to believe,,dʌr-,,"zide1982reconstruction[p. 441, item 1292]",Z82-p441-i1292,Zide Sora–Juray comparison group Z82-p441-i1292; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p441.i1292,,,,
so,,dʌruŋ-juŋ,East,,dʌruŋ-juŋ,,"zide1982reconstruction[p. 635, item 2632]",Z82-p635-i2632,Zide Sora–Juray comparison group Z82-p635-i2632; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p635.i2632,,,,
so,,dʌŋ-,"to obstruct, to screen",,dʌŋ-,,"zide1982reconstruction[p. 368, item 764-3]",Z82-p368-i764-3,Zide Sora–Juray comparison group Z82-p368-i764-3; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p368.i764-3,,,,
Juray,,dʌŋ-,to obstruct,,dʌŋ-,,"zide1982reconstruction[p. 368, item 764-3]",Z82-p368-i764-3,Zide Sora–Juray comparison group Z82-p368-i764-3; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p368.i764-3,,,,
Juray,,dʔa,water,,dʔa,,"zide1982reconstruction[p. 241, item 96]",Z82-p241-i96,Zide Sora–Juray comparison group Z82-p241-i96; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p241.i96,,,,
Juray,,-da,water,,-da,,"zide1982reconstruction[p. 241, item 96]",Z82-p241-i96,Zide Sora–Juray comparison group Z82-p241-i96; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p241.i96:v2,zide1982reconstruction:C:c2.p241.i96,,,
so,,dʔa,water,,dʔa,,"zide1982reconstruction[p. 241, item 96]",Z82-p241-i96,Zide Sora–Juray comparison group Z82-p241-i96; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p241.i96,,,,
so,,-da,water,,-da,,"zide1982reconstruction[p. 241, item 96]",Z82-p241-i96,Zide Sora–Juray comparison group Z82-p241-i96; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p241.i96:v2,zide1982reconstruction:C:c1.p241.i96,,,
Juray,,dʔɔŋ,body,,dʔɔŋ,,"zide1982reconstruction[p. 444, item 1327]",Z82-p444-i1327,Zide Sora–Juray comparison group Z82-p444-i1327; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p444.i1327,,,,
so,,dʔɔŋ,"body, accusative marker, used with genetive",,dʔɔŋ,,"zide1982reconstruction[p. 444, item 1327]",Z82-p444-i1327,Zide Sora–Juray comparison group Z82-p444-i1327; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p444.i1327,,,,acc
so,,dɔŋ,"body, accusative marker, used with genetive",,dɔŋ,,"zide1982reconstruction[p. 444, item 1327]",Z82-p444-i1327,Zide Sora–Juray comparison group Z82-p444-i1327; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p444.i1327:v2,zide1982reconstruction:C:c1.p444.i1327,,,acc
so,,eb-ba-ɟiŋ,porcupine,,eb-ba-ɟiŋ,,"zide1982reconstruction[p. 395, item 917]",Z82-p395-i917,Zide Sora–Juray comparison group Z82-p395-i917; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p395.i917,,,,
so,,ed-,to cut,,ed-,,"zide1982reconstruction[p. 338, item 669]",Z82-p338-i669,Zide Sora–Juray comparison group Z82-p338-i669; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p338.i669,,,,
so,,ed-ba,thorn,,ed-ba,,"zide1982reconstruction[p. 339, item 672]",Z82-p339-i672,Zide Sora–Juray comparison group Z82-p339-i672; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p339.i672,,,,
so,,eb-ba,thorn,,eb-ba,,"zide1982reconstruction[p. 339, item 672]",Z82-p339-i672,Zide Sora–Juray comparison group Z82-p339-i672; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p339.i672:v2,zide1982reconstruction:C:c1.p339.i672,,,
so,,ed-sal-,to cut down the salpom tree,,ed-sal-,,"zide1982reconstruction[p. 452, item 1399]",Z82-p452-i1399,Zide Sora–Juray comparison group Z82-p452-i1399; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p452.i1399,,,,
so,,ejoŋ,for shame (exclam.),,ejoŋ,,"zide1982reconstruction[p. 257, item 238]",Z82-p257-i238,Zide Sora–Juray comparison group Z82-p257-i238; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p257.i238,,,,
so,,el-,"to peel, scrape",,el-,,"zide1982reconstruction[p. 335, item 646]",Z82-p335-i646,Zide Sora–Juray comparison group Z82-p335-i646; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p335.i646,,,,
Juray,,el-,"to turn into, become, to pretend to be",,el-,,"zide1982reconstruction[p. 333, item 633]",Z82-p333-i633,Zide Sora–Juray comparison group Z82-p333-i633; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p333.i633,,,,
so,,el-,"to turn into, become, to pretend to be",,el-,,"zide1982reconstruction[p. 333, item 633]",Z82-p333-i633,Zide Sora–Juray comparison group Z82-p333-i633; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p333.i633,,,,
so,,ele,"eel, leech",,ele,,"zide1982reconstruction[p. 335, item 648]",Z82-p335-i648,Zide Sora–Juray comparison group Z82-p335-i648; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p335.i648,,,,
Juray,,ele,"eel, leech",,ele,,"zide1982reconstruction[p. 335, item 648]",Z82-p335-i648,Zide Sora–Juray comparison group Z82-p335-i648; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p335.i648,,,,
Juray,,ili,"eel, leech",,ili,,"zide1982reconstruction[p. 335, item 648]",Z82-p335-i648,Zide Sora–Juray comparison group Z82-p335-i648; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p335.i648:v2,zide1982reconstruction:C:c2.p335.i648,,,
so,,er-tɨb,a plow,,er-tɨb,,"zide1982reconstruction[p. 319, item 584]",Z82-p319-i584,Zide Sora–Juray comparison group Z82-p319-i584; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p319.i584,,,,
Juray,,erer,"brother-in-law, husband's younger brother",,erer,,"zide1982reconstruction[p. 334, item 636]",Z82-p334-i636,Zide Sora–Juray comparison group Z82-p334-i636; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p334.i636,,,,
Juray,,god-,"to scoop with the hands, to transfer with the hands",,god-,,"zide1982reconstruction[p. 455, item 1423]",Z82-p455-i1423,Zide Sora–Juray comparison group Z82-p455-i1423; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p455.i1423,,,,
so,,gon-deɟ-sa,snake with squirrel markings,,gon-deɟ-sa,,"zide1982reconstruction[p. 526, item 1878]",Z82-p526-i1878,Zide Sora–Juray comparison group Z82-p526-i1878; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p526.i1878,,,,
Juray,,gon-di-sa,snake with squirrel markings,,gon-di-sa,,"zide1982reconstruction[p. 526, item 1878]",Z82-p526-i1878,Zide Sora–Juray comparison group Z82-p526-i1878; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p526.i1878,,,,
Juray,,gɔ-sɔd-,"to wipe, smear, whitewash",,gɔ-sɔd-,,"zide1982reconstruction[p. 456, item 1434]",Z82-p456-i1434,Zide Sora–Juray comparison group Z82-p456-i1434; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p456.i1434,,,,
so,,gɔ-sɔd-,"to wipe, smear, whitewash",,gɔ-sɔd-,,"zide1982reconstruction[p. 456, item 1434]",Z82-p456-i1434,Zide Sora–Juray comparison group Z82-p456-i1434; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p456.i1434,,,,
so,,i-bʌb-,to lay one's head on a pitom (wooden pillow),,i-bʌb-,,"zide1982reconstruction[p. 232, item 12]",Z82-p232-i12,Zide Sora–Juray comparison group Z82-p232-i12; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p232.i12,,,,
Juray,,i-bʌb-,to rest one's head on a pitom (wooden pillow),,i-bʌb-,,"zide1982reconstruction[p. 232, item 12]",Z82-p232-i12,Zide Sora–Juray comparison group Z82-p232-i12; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p232.i12,,,,
so,,idɛ-bod,"kind of insect, leech(?) of rainy season used for sore throat medicine",,idɛ-bod,,"zide1982reconstruction[p. 258, item 246]",Z82-p258-i246,Zide Sora–Juray comparison group Z82-p258-i246; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p258.i246,,,,
Juray,,ilim,"leech, worm",,ilim,,"zide1982reconstruction[p. 232, item 19]",Z82-p232-i19,Zide Sora–Juray comparison group Z82-p232-i19; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p232.i19,,,,
Juray,,ilʌm,"leech, worm",,ilʌm,,"zide1982reconstruction[p. 232, item 19]",Z82-p232-i19,Zide Sora–Juray comparison group Z82-p232-i19; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p232.i19:v2,zide1982reconstruction:C:c2.p232.i19,,,
so,,ilim,"leech, worm",,ilim,,"zide1982reconstruction[p. 232, item 19]",Z82-p232-i19,Zide Sora–Juray comparison group Z82-p232-i19; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p232.i19,,,,
so,,ɲilim,"leech, worm",,ɲilim,,"zide1982reconstruction[p. 232, item 19]",Z82-p232-i19,Zide Sora–Juray comparison group Z82-p232-i19; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p232.i19:v2,zide1982reconstruction:C:c1.p232.i19,,,
Juray,,ir-,to pour,,ir-,,"zide1982reconstruction[p. 456, item 1701]",Z82-p456-i1701,Zide Sora–Juray comparison group Z82-p456-i1701; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p456.i1701,,,,
Juray,,irir-,to pour,,irir-,,"zide1982reconstruction[p. 456, item 1701]",Z82-p456-i1701,Zide Sora–Juray comparison group Z82-p456-i1701; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p456.i1701:v2,zide1982reconstruction:C:c2.p456.i1701,,,
Juray,,iŋ-dʌr-,to lean against,,iŋ-dʌr-,,"zide1982reconstruction[p. 339, item 677]",Z82-p339-i677,Zide Sora–Juray comparison group Z82-p339-i677; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p339.i677,,,,
so,,iɲ,"I, me",,iɲ,,"zide1982reconstruction[p. 631, item 2603]",Z82-p631-i2603,Zide Sora–Juray comparison group Z82-p631-i2603; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p631.i2603,,,,suffix
Juray,,iʔi,louse,,iʔi,,"zide1982reconstruction[p. 302, item 513]",Z82-p302-i513,Zide Sora–Juray comparison group Z82-p302-i513; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p302.i513,,,,
Juray,,i,louse,,i,,"zide1982reconstruction[p. 302, item 513]",Z82-p302-i513,Zide Sora–Juray comparison group Z82-p302-i513; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p302.i513:v2,zide1982reconstruction:C:c2.p302.i513,,,
so,,iʔi,louse,,iʔi,,"zide1982reconstruction[p. 302, item 513]",Z82-p302-i513,Zide Sora–Juray comparison group Z82-p302-i513; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p302.i513,,,,
so,,i,louse,,i,,"zide1982reconstruction[p. 302, item 513]",Z82-p302-i513,Zide Sora–Juray comparison group Z82-p302-i513; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p302.i513:v2,zide1982reconstruction:C:c1.p302.i513,,,
Juray,,jajaŋ,mother,,jajaŋ,,"zide1982reconstruction[p. 569, item 2167]",Z82-p569-i2167,Zide Sora–Juray comparison group Z82-p569-i2167; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p569.i2167,,,,
Juray,,jaɡi,three,,jaɡi,,"zide1982reconstruction[p. 233, item 21]",Z82-p233-i21,Zide Sora–Juray comparison group Z82-p233-i21; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p233.i21,,,,
so,,jaɡi,three,,jaɡi,,"zide1982reconstruction[p. 233, item 21]",Z82-p233-i21,Zide Sora–Juray comparison group Z82-p233-i21; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p233.i21,,,,
so,,jer-,"to come, go",,jer-,,"zide1982reconstruction[p. 456, item 1703]",Z82-p456-i1703,Zide Sora–Juray comparison group Z82-p456-i1703; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p456.i1703,,,,
so,,joŋ,afternoon,,joŋ,,"zide1982reconstruction[p. 577, item 2254]",Z82-p577-i2254,Zide Sora–Juray comparison group Z82-p577-i2254; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p577.i2254,,,,
Juray,,joŋ-,"to hang, swing, hang onto",,joŋ-,,"zide1982reconstruction[p. 634, item 2617]",Z82-p634-i2617,Zide Sora–Juray comparison group Z82-p634-i2617; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p634.i2617,,,,
Juray,,ju-,to shake down from a tree (e.g. mangoes),,ju-,,"zide1982reconstruction[p. 634, item 2619]",Z82-p634-i2619,Zide Sora–Juray comparison group Z82-p634-i2619; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p634.i2619,,,,
so,,ju-,to shake down from a tree (e.g. mangoes),,ju-,,"zide1982reconstruction[p. 634, item 2619]",Z82-p634-i2619,Zide Sora–Juray comparison group Z82-p634-i2619; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p634.i2619,,,,
Juray,,jur-,"to shake out, shiver",,jur-,,"zide1982reconstruction[p. 634, item 2620]",Z82-p634-i2620,Zide Sora–Juray comparison group Z82-p634-i2620; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p634.i2620,,,,
so,,jur-,"to shake out, shiver",,jur-,,"zide1982reconstruction[p. 634, item 2620]",Z82-p634-i2620,Zide Sora–Juray comparison group Z82-p634-i2620; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p634.i2620,,,,
Juray,,jurjur-,to shake off,,jurjur-,,"zide1982reconstruction[p. 490, item 1756]",Z82-p490-i1756,Zide Sora–Juray comparison group Z82-p490-i1756; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p490.i1756,,,,
so,,jurjur-,to shake off,,jurjur-,,"zide1982reconstruction[p. 490, item 1756]",Z82-p490-i1756,Zide Sora–Juray comparison group Z82-p490-i1756; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p490.i1756,,,,
Juray,,juŋ,afternoon,,juŋ,,"zide1982reconstruction[p. 577, item 2254]",Z82-p577-i2254,Zide Sora–Juray comparison group Z82-p577-i2254; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p577.i2254,,,,
so,,jɔ-,to compress,,jɔ-,,"zide1982reconstruction[p. 633, item 2615]",Z82-p633-i2615,Zide Sora–Juray comparison group Z82-p633-i2615; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p633.i2615,,,,
Juray,,jɔ-,"to plug tightly, insert",,jɔ-,,"zide1982reconstruction[p. 633, item 2615]",Z82-p633-i2615,Zide Sora–Juray comparison group Z82-p633-i2615; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p633.i2615,,,,
Juray,,jɔŋ-,to insert into something long and hollow,,jɔŋ-,,"zide1982reconstruction[p. 633, item 2616]",Z82-p633-i2616,Zide Sora–Juray comparison group Z82-p633-i2616; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p633.i2616,,,,
so,,jɔŋ-,to put in,,jɔŋ-,,"zide1982reconstruction[p. 633, item 2616]",Z82-p633-i2616,Zide Sora–Juray comparison group Z82-p633-i2616; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p633.i2616,,,,
so,,jɛbjɛb,"to verify, have verified by witness",,jɛbjɛb,,"zide1982reconstruction[p. 620, item 2558]",Z82-p620-i2558,Zide Sora–Juray comparison group Z82-p620-i2558; only this lect is indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p620.i2558,,,,
Juray,,jɨm,canopy,,jɨm,,"zide1982reconstruction[p. 633, item 2614]",Z82-p633-i2614,Zide Sora–Juray comparison group Z82-p633-i2614; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p633.i2614,,,,
so,,jɨm,canopy,,jɨm,,"zide1982reconstruction[p. 633, item 2614]",Z82-p633-i2614,Zide Sora–Juray comparison group Z82-p633-i2614; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p633.i2614,,,,
Juray,,jʌr,"to come back, return",,jʌr,,"zide1982reconstruction[p. 487, item 1726]",Z82-p487-i1726,Zide Sora–Juray comparison group Z82-p487-i1726; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p487.i1726,,,,
so,,jʌr-,"to come back, return",,jʌr-,,"zide1982reconstruction[p. 487, item 1726]",Z82-p487-i1726,Zide Sora–Juray comparison group Z82-p487-i1726; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p487.i1726,,,,
so,,jɛr-,"to come back, return",,jɛr-,,"zide1982reconstruction[p. 487, item 1726]",Z82-p487-i1726,Zide Sora–Juray comparison group Z82-p487-i1726; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p487.i1726:v2,zide1982reconstruction:C:c1.p487.i1726,,,
so,,jʌŋ,mother,,jʌŋ,,"zide1982reconstruction[p. 569, item 2167]",Z82-p569-i2167,Zide Sora–Juray comparison group Z82-p569-i2167; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p569.i2167,,,,
Juray,,kab,cloth (classifier),,kab,,"zide1982reconstruction[p. 543, item 1959]",Z82-p543-i1959,Zide Sora–Juray comparison group Z82-p543-i1959; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p543.i1959,,,,
so,,kab,cloth (classifier),,kab,,"zide1982reconstruction[p. 543, item 1959]",Z82-p543-i1959,Zide Sora–Juray comparison group Z82-p543-i1959; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c1.p543.i1959,,,,
Juray,,kad-du,bangle,,kad-du,,"zide1982reconstruction[p. 368, item 764-4]",Z82-p368-i764-4,Zide Sora–Juray comparison group Z82-p368-i764-4; both lects are indexed. No protoform is exposed by the index.,zide1982reconstruction:C:c2.p368.i764-4,,,,
