WK,10286,ˈma.ʈi,dust,,,"Wordlist no. 0033; LRP1, LRP3",zubair
WK,6835,duɭ,dust,,,Wordlist no. 0033; LRP2,zubair
WK,8857,ˈpətʰ.ɾa,stone,,,Wordlist no. 0034; LRP1,zubair
WK,8857,ˈpətʰ.ɾo,stone,,,"Wordlist no. 0034; LRP2, LRP3",zubair
WK,10816,ˈɾe.ti,sand,,,"Wordlist no. 0035; LRP1, LRP3",zubair
WK,10816,ɾet,sand,,,Wordlist no. 0035; LRP2,zubair
WK,4889,ˈso.no,lime (for betel chew),,,Wordlist no. 0036; LRP1,zubair
WK,4889,ˈsu.no,lime (for betel chew),,,"Wordlist no. 0036; LRP2, LRP3",zubair
WK,14163,ɦem,gold,,,"Wordlist no. 0037; LRP1, LRP2, LRP3",zubair
WK,4669,ˈsã.ɗi,silver,,,"Wordlist no. 0038; LRP1, LRP2",zubair
WK,4669,ˈsã.ᶑi,silver,,,Wordlist no. 0038; LRP3,zubair
WK,11173,ˈlo.ɖũ,iron,,,"Wordlist no. 0039; LRP1, LRP2, LRP3; ?",zubair
WK,8141,pə.ˈɦaɽ,mountain,,,"Wordlist no. 0040; LRP1, LRP3",zubair
WK,,dʒə.ˈbəl,mountain,,,Wordlist no. 0040; LRP2,zubair
WK,9245,ˈboɪ.ɾũ,cave (natural),,,"Wordlist no. 0041; LRP1, LRP3",zubair
WK,9245,ˈboɪ.ɾo,cave (natural),,,Wordlist no. 0041; LRP2,zubair
WK,5177,dʒə̃.ˈɡəl,jungle/forest,,,Wordlist no. 0042; LRP1,zubair
WK,5323,zə̃ŋ,jungle/forest,,,Wordlist no. 0042; LRP2,zubair
WK,5177,zə̃.ˈŋəl,jungle/forest,,,Wordlist no. 0042; LRP3,zubair
WK,5362,ˈzaɽ.kʰũ,tree,,,"Wordlist no. 0043; LRP1, LRP2, LRP3",zubair
WK,5546,ˈʈaɭ.jũ,branch (tree),,,Wordlist no. 0044; LRP1; devoicing?,zubair
WK,5546,ˈʈa.ɭi,branch (tree),,,"Wordlist no. 0044; LRP2, LRP3; devoicing?",zubair
WK,12622,ˈso.ɖã,tree bark,,,"Wordlist no. 0045; LRP1, LRP3; ?",zubair
WK,12622,ˈso.ɖũ,tree bark,,,Wordlist no. 0045; LRP2; ?,zubair
WK,2668,ˈkã.ʈa,thorn,,,Wordlist no. 0046; LRP1,zubair
WK,2668,ˈkã.ʈo,thorn,,,Wordlist no. 0046; LRP2,zubair
WK,2668,ˈkʰa.ʈũ,thorn,,,Wordlist no. 0046; LRP3,zubair
WK,,ˈpa.ƒũ,root (tree),,,"Wordlist no. 0047; LRP1, LRP2",zubair
WK,,paɭ,root (tree),,,Wordlist no. 0047; LRP3,zubair
WK,7733,ˈpad.ɽũ,leaf (tree),,,"Wordlist no. 0048; LRP1, LRP2, LRP3",zubair
WK,9092,ˈpʰʊl.ɽũ,flower,,,Wordlist no. 0049; LRP1,zubair
WK,,ɠʊl,flower,,,"Wordlist no. 0049; LRP2, LRP3",zubair
WK,,pʰə.ˈɾuʈ,fruit (tree),,,Wordlist no. 0050; LRP1,zubair
WK,9051,pʰəɭ,fruit (tree),,,Wordlist no. 0050; LRP2,zubair
WK,,fɾuʈ,fruit (tree),,,Wordlist no. 0050; LRP3,zubair
WK,9250,ɓiz,seed (tree),,,"Wordlist no. 0051; LRP1, LRP2, LRP3",zubair
WK,4471,ɡaɦ,grass (field/jungle),,,"Wordlist no. 0052; LRP1, LRP3",zubair
WK,4471,ɠaɦ,grass (field/jungle),,,Wordlist no. 0052; LRP2,zubair
WK,,ˈwaɦ.ɭa,bamboo plant (large),,,"Wordlist no. 0053; LRP1, LRP3",zubair
WK,,ˈwaɦ.ɭo,bamboo plant (large),,,Wordlist no. 0053; LRP2,zubair
WK,4172,ɡəwtʃ,bamboo shoot (edible),,,"Wordlist no. 0054; LRP1, LRP3; ?",zubair
WK,,ˈɦə̃.ɳi,bamboo shoot (edible),,,Wordlist no. 0054; LRP2,zubair
WK,8126,pa.ˈləkʰ,spinach,,,"Wordlist no. 0055; LRP1, LRP2, LRP3",zubair
WK,10875,ˈlak.ɽũ,cane/rattan,,,"Wordlist no. 0056; LRP1, LRP2, LRP3",zubair
WK,10977,lə.ˈwẽŋ,clove,,,"Wordlist no. 0057; LRP1, LRP2",zubair
WK,10977,lõŋ,clove,,,Wordlist no. 0057; LRP3,zubair
WK,5566,ˈᶑo.ko,sugarcane,,,Wordlist no. 0058; LRP1; ?,zubair
WK,5566,ˈᶑu.ko,sugarcane,,,Wordlist no. 0058; LRP2; ?,zubair
WK,,ˈʃel.ɾi,sugarcane,,,Wordlist no. 0058; LRP3,zubair
WK,13482,ɦo.ˈpa.ɾi,betel nut,,,"Wordlist no. 0059; LRP1, LRP2, LRP3",zubair
WK,9354,bə̃ŋ,"cannabis, hemp",,,"Wordlist no. 0060; LRP1, LRP2, LRP3",zubair
WK,,ˈɗa.ɾu,moonshine,,,"Wordlist no. 0061; LRP1, LRP2, LRP3",zubair
WK,2712,ˈkew.ɽa,banana (fruit),,,"Wordlist no. 0062; LRP1, LRP2, LRP3",zubair
WK,1268,ˈãb.ɽi,mango (fruit),,,"Wordlist no. 0063; LRP1, LRP2, LRP3",zubair
WK,10738,ˈɾẽŋ.ɽũ,eggplant (fruit),,,Wordlist no. 0064; LRP1,zubair
WK,10738,ˈɾẽɡ.ɽo,eggplant (fruit),,,Wordlist no. 0064; LRP2,zubair
WK,10738,ˈɾẽɡ.ɽa,eggplant (fruit),,,Wordlist no. 0064; LRP3,zubair
WK,,ˈleb.ɽi,margosa (neem tree),,,"Wordlist no. 0065; LRP1, LRP2, LRP3",zubair
WK,1341,əd.ˈɾəkʰ,ginger,,,"Wordlist no. 0066; LRP1, LRP2, LRP3",zubair
WK,10990,la.ˈɦə̃ɳ,garlic,,,"Wordlist no. 0067; LRP1, LRP2, LRP3",zubair
WK,,ˈᶑo.ᶑo,corn,,,"Wordlist no. 0068; LRP1, LRP2, LRP3",zubair
WK,,ˈɾa.tũ ˈməɾ.sũ,red pepper,,,"Wordlist no. 0069; LRP1, LRP2, LRP3",zubair
WK,,ˈɦu.ki ˈɓə.ni,dry (burned) field,,,Wordlist no. 0070; LRP1,zubair
WK,,ˈkʰa.li ˈɓə.ni,dry (burned) field,,,Wordlist no. 0070; LRP2,zubair
WK,,ɦu.ˈkəl ˈɓə.ni,dry (burned) field,,,Wordlist no. 0070; LRP3,zubair
WK,,ˈsaɾ.ja ni ˈɓə.ni,wet rice field,,,Wordlist no. 0071; LRP1,zubair
WK,,ˈsaɾ.jũ wa.ˈwəl ˈɓə.ni,wet rice field,,,Wordlist no. 0071; LRP2,zubair
WK,,ˈsaɾ.ja ni ˈli.li ˈɓə.ni,wet rice field,,,Wordlist no. 0071; LRP3,zubair
WK,4749,ˈsaɾ.jũ,paddy rice,,,"Wordlist no. 0072; LRP1, LRP2, LRP3; ?",zubair
WK,,ˈsaɾ.jã ni weɾ,rice seedling,,,Wordlist no. 0073; LRP1,zubair
WK,,ˈsaɾ.jã nu ɓiz,rice seedling,,,Wordlist no. 0073; LRP2,zubair
WK,,ˈsaɾ.jã nu ˈti.lo,rice seedling,,,Wordlist no. 0073; LRP3,zubair
WK,7621,pa.ˈkəl,to be ripe,,,"Wordlist no. 0074; LRP1, LRP2",zubair
WK,7621,ˈpa.kũ,to be ripe,,,Wordlist no. 0074; LRP3,zubair
WK,,ˈso.kʰa,pounded rice,,,"Wordlist no. 0075; LRP1, LRP2, LRP3",zubair
WK,9331,bətt,cooked rice,,,Wordlist no. 0076; LRP1,zubair
WK,,ɾã.ˈdəl bətt,cooked rice,,,Wordlist no. 0076; LRP2,zubair
WK,10641,ɾã.ˈdəl,cooked rice,,,Wordlist no. 0076; LRP3,zubair
WK,12573,ˈɦup.ɽũ,to winnow (rice),,,Wordlist no. 0077; LRP1; ?,zubair
WK,12573,ˈup.ɽũ,to winnow (rice),,,Wordlist no. 0077; LRP2; ?,zubair
WK,1916,ʊ.ˈpəɽ.wũ,to winnow (rice),,,Wordlist no. 0077; LRP3,zubair
WK,12552,ɦu.ˈkaɪ.ɾũ,to dry (rice),,,Wordlist no. 0078; LRP1,zubair
WK,12552,ɦu.ˈkə.wũ,to dry (rice),,,Wordlist no. 0078; LRP2,zubair
WK,12552,wu.ˈka.wũ,to dry (rice),,,Wordlist no. 0078; LRP3,zubair
WK,3795,ˈkʰaɖ.wũ,to pound (rice),,,"Wordlist no. 0079; LRP1, LRP2, LRP3",zubair
WK,6216,ˈɗəɽ.wũ,to grind,,,"Wordlist no. 0080; LRP1, LRP2, LRP3",zubair
WK,4578,sə.ˈɽa.wũ,to cook (rice),,,Wordlist no. 0081; LRP1,zubair
WK,10616,ˈɾãdʱ.wũ,to cook (rice),,,Wordlist no. 0081; LRP2,zubair
WK,10616,ˈɾadʱ.wũ,to cook (rice),,,Wordlist no. 0081; LRP3,zubair
WK,1716,u.ˈkəɽ.wũ,to boil (rice),,,Wordlist no. 0082; LRP1,zubair
WK,1716,u.ˈkaɽ.wũ,to boil (rice),,,Wordlist no. 0082; LRP2,zubair
WK,1716,ʊ.ˈkaɽ.wũ,to boil (rice),,,Wordlist no. 0082; LRP3,zubair
WK,5892,ˈtu.ɦo,rice husk (powder),,,Wordlist no. 0083; LRP1,zubair
WK,,sə.ɽa.ˈməɽ,rice husk (powder),,,Wordlist no. 0083; LRP2,zubair
WK,6216,ɗə.ˈɽəl,rice husk (powder),,,Wordlist no. 0083; LRP3,zubair
