OP,,"oru, oṛu","end, limit",,,m,shackle
OP,,oṛaku,"end, limit",,,m,shackle
OP,805,orai,below,,,postp,shackle
OP,822,olhagī,"servant, retainer",,,"m; Pk. olaggi, Shackle claims from Drav.",shackle
OP,,"aühaṭhi, aühaṭha",the heart,,,f,shackle
OP,414,aükhā,"difficult, hard, in difficulties, hard-pressed",,,adj,shackle
OP,490,aütu,childless,,,adj,shackle
OP,,asarālu,"terrifying, fearful (of ocean, etc.)",,,"adj; < Skt. śarāru, cf. Rj. as(s)arāḷ ""fearful"" but P. asrāl ""large snake, alligator""",shackle
OP,926,asavāru,"mounted; rider, horseman",,,adj m,shackle
OP,986,assāṃ,"us, our",,,pron,shackle
OP,986,asāḍā,our,,,pron poss,shackle
OP,1473,"asāṛhu, ahāṛhu",the month June-July,,,m,shackle
OP,911,assī,80,,,num,shackle
OP,986,assīṃ,we,,,pron,shackle
OP,2,"ansu, ansā","share, part",,,m,shackle
OP,1472,assunu,the month September-October,,,m,shackle
OP,252,aharaṇi,anvil,,,f,shackle
OP,1474,ahāṛhī,"the Rabi' crop, sprint harvest",,,f,shackle
OP,230,ahi,"the, thus",,,adv,shackle
OP,,ahinisi,"day and night, all the time, always",,,adv; aharniśam,shackle
OP,,ahilā,entire,,,adj; akhila,shackle
OP,625,akku,"the swallow-wort Calatropis gigantea, a desert plant with a poisonous milky juice",,,m,shackle
OP,e56,akūaṇā,"silence, lack of communication",,,m,shackle
OP,38,akkharu,"word, syllable, letter; indestructible",,,m adj,shackle
OP,43,akkhi,eye,,,f; p. akkhīṃ,shackle
OP,36,akkhio,undecaying,,,adj,shackle
OP,1033,akhuṭī,astray (?),,,adj; *ākṣuṭyate,shackle
OP,,"akhuṭṭu, akhuṭṭaü",inexhaustible (of wealth),,,adj; Pk. akhuṭṭia,shackle
OP,49,agaru,fragrant aloe-wood,,,m,shackle
OP,68,aggalā,"much, great, abundant, more, increased",,,adj,shackle
OP,125,aṃgāru,burning charcoal,,,m,shackle
OP,55,"aggi, āgi","fire, burning desire",,,f,shackle
OP,125,aṃgiāru,"burning matter, coal, spark",,,m; x aggi?,shackle
OP,114,aṅgu,body,,,m,shackle
OP,134,aṅulu,finger's breadth,,,m,shackle
OP,112,aṃgūru,"sprout, shoot, fresh vegetation",,,m,shackle
OP,112,aṃgūrī,,,,f,shackle
OP,68,aggai,"before, beforehand, in front, further, ahead; before",,,adv postp,shackle
OP,73,aggoṃ,"before, beforehand",,,adv,shackle
OP,1062,"aghāi, āghāi","be full, be stated",,,verb intr,shackle
OP,118,"aṅṅanu, aṅṅanaṛe, āṃganu",courtyard,,,m,shackle
OP,168,añcalu,hem of garment,,,m,shackle
OP,170,añjanu,"collyrium, kohl",,,m,shackle
OP,169,"añji, āṃji",apply collyrium,,,verb tr,shackle
OP,242,"ajju, āju",today,,,adv,shackle
OP,245,ajai,"still, yet, even now",,,adv,shackle
OP,941,aṭṭha,eight,,,num,shackle
OP,953,"aṭhasaṭhi, aṭhisaṭhi",68; the 68 (sacred bathing places to which pilgrimage is made),,,num,shackle
OP,954,aṭṭhattara,78,,,num,shackle
OP,937,aṭṭhavāṃ,eighth,,,adj,shackle
OP,946,aṭhāraha,18; the 18 (Purāṇas),,,num,shackle
OP,12081,aṭhūhām,scorpion,,,"m; x aṭṭha ""having eight legs""",shackle
OP,238,aḍīṭhu,"unseen, invisible",,,adj,shackle
OP,651,aḍhāī,2.5,,,num,shackle
OP,644,aḍḍhu,"a half damṛī (=1/8 pice), mite, farthing",,,m,shackle
OP,1174,aṇāi,"get, buy",,,verb tr,shackle
OP,5647,"atai, tai",and,,,conj,shackle
OP,980,"athāhu, athāhā","very deep, profound; deep oceon",,,adj m,shackle
OP,357,andari,"inside, with, in the heart; inside, in",,,adv postp,shackle
OP,385,"andhā, andhau, andhātā, andhu, annhā","blind, unaware, dark",,,adj,shackle
OP,386,"aṃdhārā, aṃdhāru, aṃdhāro",darkness; dark,,,m adj,shackle
OP,644,"addhu, addhā, adhūā",half,,,adj m,shackle
OP,385,"andhulā, andhulaü, andhalā, aṃdhūlā","blind, unaware",,,adj,shackle
OP,386,"aṃdhera, aṃdhiārā, anherā, aṃdherā",darkness; dark,,,m adj,shackle
OP,4382,anagāhu,flail,,,m,shackle
OP,401,anata,elsewhere,,,adv,shackle
OP,39,anu,"other, another",,,adj pron,shackle
OP,395,"annu, anu","food, grain",,,m,shackle
OP,1193,appaṛi,reach,,,verb intr,shackle
OP,,apiāu,food,,,m; āpyāya(na-),shackle
OP,1527,aphario,"all-pervading, overwhelming, puffed up, proud",,,adj,shackle
OP,1529,"aphāṛu, aphāṛā, aphāṛī","all-pervading, overwhelming, puffed up, proud",,,adj,shackle
OP,2527,aba,now,,,adv,shackle
OP,572,ambaṛi,"reach, get to",,,verb intr,shackle
OP,1268,ambu,the mango tree Mangifera indica,,,m,shackle
OP,,abhaggu,"unbroken, imperishable",,,adj; abhagna,shackle
OP,577,ambhu,water,,,m,shackle
OP,574,ammālī,mother,,,f,shackle
OP,565,"amāvasa, amāvasiā",night of the new moon,,,f,shackle
OP,571,amiu,nectar,,,m,shackle
OP,246,aradha,below,,,adv; x uradha,shackle
OP,1307,arambhi,"begin, found, create",,,verb tr,shackle
OP,1307,arambhu,"beginning (of life), foundation",,,m,shackle
OP,434,aru,and,,,conj,shackle
