Urdu,,ǰɪsm,body,,dʑɪs̪m,,backstrom1992
Pashto,,bɑdʌn,body,,bɑdɜn̪,,backstrom1992
Urdu,,sʌr,head,,s̪ɜɾ̪/ɾ,,backstrom1992
Pashto,,sʌr,head,,s̪ɜɾ̪/ɾ,,backstrom1992
Urdu,,bɑl,hair,,bɑl,,backstrom1992
Pashto,,wextə,hair,,β̞ext̪ə,,backstrom1992
Urdu,,čɛhrʌ,face,,tɕɛhr̪ɜ,,backstrom1992
Pashto,,mʌx,face,,mɜx,,backstrom1992
Urdu,,ek ɑ̃kʰ,eye,,ek+ɑ̃kʰ,,backstrom1992
Pashto,,stʌrgʌ,eye,,s̪t̪ɜr̪gɜ,,backstrom1992
Urdu,,ek kɑn,ear,,ek+kɑn̪,,backstrom1992
Pashto,,ɣwʌg,ear,,ɣβ̞ɜg,,backstrom1992
Urdu,,nɑk,nose,,n̪ɑk,,backstrom1992
Pashto,,pozʌ,nose,,poz̪ɜ,,backstrom1992
Urdu,,mũh,mouth,,mũh,,backstrom1992
Pashto,,xo̱lə,mouth,,xo̠/olə,,backstrom1992
Urdu,,ek dɑ̃t,teeth,,ek+dɑ̃t̪,,backstrom1992
Pashto,,ɣɑx,teeth,,ɣɑx,,backstrom1992
Urdu,,zʌbɑn,tongue,,z̪ɜbɑn̪,,backstrom1992
Pashto,,ǰɪbʌ,tongue,,dʑɪbɜ,,backstrom1992
Pashto,,žɪbʌ,tongue,,ʑɪbɜ,,backstrom1992
Urdu,,čʰɑti,breast,,tɕʰɑt̪i,,backstrom1992
Pashto,,sinɑ,breast,,s̪in̪ɑ,,backstrom1992
Urdu,,peṭ,belly,,peʈ,,backstrom1992
Pashto,,xeṭʌ,belly,,xeʈɜ,,backstrom1992
Pashto,,geḍʌ,belly,,geɖɜ,,backstrom1992
Urdu,,bɑzu,arm/hand,,bɑz̪u,,backstrom1992
Pashto,,lɑs,arm/hand,,lɑs̪,,backstrom1992
Urdu,,kohni,elbow,,kohn̪i,,backstrom1992
Pashto,,sʌŋgʌl,elbow,,s̪ɜŋgɜl,,backstrom1992
Urdu,,hʌtʰeli,palm,,hɜtʰeli,,backstrom1992
Pashto,,tʌle,palm,,t̪ɜle,,backstrom1992
Urdu,,ʊŋgli,finger,,ʊŋgli,,backstrom1992
Pashto,,gotʌ,finger,,got̪ɜ,,backstrom1992
Urdu,,nɑxʊn,fingernail,,n̪ɑxʊn̪,,backstrom1992
Pashto,,nukʰ,fingernail,,n̪ukʰ,,backstrom1992
Urdu,,ṭɑŋ,leg,,ʈɑŋ,,backstrom1992
Pashto,,xpɑ,leg,,xpɑ,,backstrom1992
Urdu,,ǰɪld,skin,,dʑɪld̪,,backstrom1992
Pashto,,sɑrmʌn,skin,,s̪ɑr̪mɜn̪,,backstrom1992
Urdu,,hʌḍˑi,bone,,hɜɖˑi,,backstrom1992
Pashto,,ɑḍuke,bone,,ɑɖuke,,backstrom1992
Urdu,,dɪl,heart,,d̪ɪl,,backstrom1992
Pashto,,zʌ̱ṛə,heart,,z̪ɜ̠/ɜɽə,,backstrom1992
Urdu,,xun,blood,,xun̪,,backstrom1992
Pashto,,winɑ,blood,,β̞in̪ɑ,,backstrom1992
Urdu,,pešɑb,urine,,peɕɑb,,backstrom1992
Pashto,,tʌše mutiɑze,urine,,t̪ɜɕe+mut̪iɑz̪e,,backstrom1992
Urdu,,pexɑnɑ,feces,,pexɑn̪ɑ,,backstrom1992
Pashto,,ḍʌke mutiɑze,feces,,ɖɜke+mut̪iɑz̪e,,backstrom1992
Urdu,,gɑũ,village,,gɑũ,,backstrom1992
Pashto,,kʌle,village,,kɜle,,backstrom1992
Urdu,,gʰʌr,house,,gʱɜɾ̪/ɾ,,backstrom1992
Urdu,,mʌkɑn,house,,mɜkɑn̪,,backstrom1992
Pashto,,kor,house,,koɾ̪/ɾ,,backstrom1992
Urdu,,čʰʌt,roof,,tɕʰɜt̪,,backstrom1992
Pashto,,čʌtʰ,roof,,tɕɜt̪ʰ,,backstrom1992
Urdu,,dʌrwɑzʌ,door,,d̪ɜɾ̪/ɾβ̞ɑz̪ɜ,,backstrom1992
Pashto,,wʌr,door,,β̞ɜɾ̪/ɾ,,backstrom1992
Pashto,,dʌrwɑzɑ,door,,d̪ɜɾ̪/ɾβ̞ɑz̪ɑ,,backstrom1992
Urdu,,ǰʌlɑne wɑli lʌkṛi,firewood,,dʑɜlɑn̪e+β̞ɑli+lɜkɽi,,backstrom1992
Pashto,,dʌ swʌzedo lʌrgi,firewood,,d̪ɜ+s̪β̞ɜz̪edo+lɜr̪gi,,backstrom1992
Urdu,,ǰʰɑṛu,broom,,dʑʱɑɽu,,backstrom1992
Pashto,,ǰɑru,broom,,dʑɑr̪u,,backstrom1992
Urdu,,mɑsɑlɑ pisne gol čiz,mortar,,mɑs̪ɑlɑ+pis̪n̪e+gol+tɕiz̪,,backstrom1992
Urdu,,lʌŋgri,mortar,,lɜŋgr̪i,,backstrom1992
Pashto,,lʌŋgʌreⁱ,mortar,,lɜŋgɜr̪ei,,backstrom1992
Urdu,,hʌtʰˑi,pestle,,hɜt̪ʰˑi,,backstrom1992
Urdu,,dʌstɑ,pestle,,d̪ɜs̪t̪ɑ,,backstrom1992
Urdu,,hɑtʰ kɑ hɪsˑʌ,pestle,,hɑtʰ+kɑ+hɪs̪ˑɜ,,backstrom1992
Pashto,,čɔtu,pestle,,tɕɔt̪u,,backstrom1992
Urdu,,hʌtʰɔṛɑ,hammer,,hɜtʰɔɽɑ,,backstrom1992
Urdu,,-i,hammer,,i,,backstrom1992
Pashto,,sɑṭʌk,hammer,,s̪ɑʈɜk,,backstrom1992
Urdu,,čɑqu,knife,,tɕɑqu,,backstrom1992
Urdu,,čʰuri,knife,,tɕʰur̪i,,backstrom1992
Pashto,,čɑku,knife,,tɕɑku,,backstrom1992
Pashto,,čɑṛʌ,knife,,tɕɑɽɜ,,backstrom1992
Urdu,,kʊlhɑṛɑ,axe,,kʊlʱɑɽɑ,,backstrom1992
Urdu,,-i,axe,,i,,backstrom1992
Pashto,,tʌbʌr,axe,,t̪ɜbɜɾ̪/ɾ,,backstrom1992
Urdu,,rʌsˑi,rope,,ɾ̪/ɾɜs̪ˑi,,backstrom1992
Pashto,,pʌṛe,rope,,pɜɽe,,backstrom1992
Urdu,,dʰɑgɑ,thread,,d̪ʱɑgɑ,,backstrom1992
Pashto,,tɑr,thread,,t̪ɑɾ̪/ɾ,,backstrom1992
Urdu,,sui,needle,,s̪ui,,backstrom1992
Pashto,,stʌn,needle,,s̪t̪ɜn̪,,backstrom1992
Urdu,,kʌpṛɑ,cloth,,kɜpɽɑ,,backstrom1992
Pashto,,kɑpṛɑ,cloth,,kɑpɽɑ,,backstrom1992
Urdu,,ʌŋguṭʰi,ring,,ɜŋguʈʰi,,backstrom1992
Pashto,,gotɑ,ring,,got̪ɑ,,backstrom1992
Urdu,,surʌǰ,sun,,s̪ur̪ɜdʑ,,backstrom1992
Pashto,,nwʌr,sun,,n̪β̞ɜɾ̪/ɾ,,backstrom1992
Urdu,,čɑnd,moon,,tɕɑn̪d̪,,backstrom1992
Pashto,,spogmɑⁱ,moon,,s̪pogmɑi,,backstrom1992
Urdu,,ɑsmɑn,sky,,ɑs̪mɑn̪,,backstrom1992
Pashto,,ɑsmɑn,sky,,ɑs̪mɑn̪,,backstrom1992
Urdu,,ek tɑrɑ,star,,ek+t̪ɑr̪ɑ,,backstrom1992
Urdu,,sɪtɑrɑ,star,,s̪ɪt̪ɑr̪ɑ,,backstrom1992
Pashto,,store,star,,s̪t̪or̪e,,backstrom1992
Urdu,,bɑrɪš,rain,,bɑr̪ɪɕ,,backstrom1992
Pashto,,bɑrɑn,rain,,bɑr̪ɑn̪,,backstrom1992
Urdu,,pɑni,water,,pɑn̪i,,backstrom1992
Pashto,,ubə,water,,ubə,,backstrom1992
Urdu,,dʌryɑ,river,,d̪ɜr̪jɑ,,backstrom1992
Pashto,,sind,river,,s̪in̪d̪,,backstrom1992
Urdu,,bɑdʌl,cloud,,bɑdɜl,,backstrom1992
Pashto,,wʌryʌz,cloud,,β̞ɜr̪jɜz̪,,backstrom1992
Urdu,,bɪǰɪli ki čʌmʌk,lightning,,bɪdʑɪli+ki+tɕɜmɜk,,backstrom1992
Pashto,,pṛʌkigi,lightning,,pɽɜkigi,,backstrom1992
Urdu,,qɔsɪ qʊzʌh,rainbow,,qɔs̪ɪ+qʊz̪ɜh,,backstrom1992
Pashto,,dʌ buḍɑⁱ ṭʌl,rainbow,,d̪ɜ+buɖɑi+ʈɜl,,backstrom1992
Urdu,,hʌwɑ,wind,,hɜβ̞ɑ,,backstrom1992
Pashto,,hɑwɑ,wind,,hɑβ̞ɑ,,backstrom1992
Urdu,,pʌtʰˑʌr,stone,,pɜt̪ʰˑɜɾ̪/ɾ,,backstrom1992
Pashto,,kɑṇe,stone,,kɑɳe,,backstrom1992
Urdu,,rɑstɑ,path,,ɾ̪/ɾɑs̪t̪ɑ,,backstrom1992
Pashto,,lɑr,path,,lɑɾ̪/ɾ,,backstrom1992
Urdu,,ret,sand,,ɾ̪/ɾet̪,,backstrom1992
Pashto,,šʌgʌ,sand,,ɕɜgɜ,,backstrom1992
Urdu,,ɑg,fire,,ɑg,,backstrom1992
Pashto,,our,fire,,ouɾ̪/ɾ,,backstrom1992
Urdu,,dʰuɑ̃,smoke,,d̪ʱuɑ̃,,backstrom1992
Pashto,,luge,smoke,,luge,,backstrom1992
Urdu,,rɑkʰ,ash,,ɾ̪/ɾɑkʰ,,backstrom1992
Pashto,,irɑ,ash,,ir̪ɑ,,backstrom1992
Urdu,,kičʌṛ,mud,,kitɕɜɽ,,backstrom1992
Pashto,,xʌṭɑ,mud,,xɜʈɑ,,backstrom1992
Urdu,,mɪṭˑi,dust,,mɪʈˑi,,backstrom1992
Pashto,,gʌṛd,dust,,gɜɽd̪,,backstrom1992
Pashto,,duṛɑ,dust,,d̪uɽɑ,,backstrom1992
Urdu,,sonɑ,gold,,s̪on̪ɑ,,backstrom1992
Pashto,,srʌ zʌr,gold,,s̪r̪ɜ+z̪ɜɾ̪/ɾ,,backstrom1992
Urdu,,dʌrʌxt,tree,,d̪ɜr̪ɜxt̪,,backstrom1992
Urdu,,peṛ,tree,,peɽ,,backstrom1992
Pashto,,wʌnʌ,tree,,β̞ɜn̪ɜ,,backstrom1992
Urdu,,pʌtˑɑ,leaf,,pɜt̪ˑɑ,,backstrom1992
Urdu,,-i,leaf,,i,,backstrom1992
Pashto,,pɑṇɑ,leaf,,pɑɳɑ,,backstrom1992
Urdu,,dʌrʌxt kɑ ɛk ǰʌṛ,root,,d̪ɜr̪ɜxt̪+kɑ+ɛk+dʑɜɽ,,backstrom1992
Pashto,,ǰʌrʌṛe,root,,dʑɜr̪ɜɽe,,backstrom1992
Urdu,,kɑ̃ˑṭɑ,thorn,,kɑ̃ˑʈɑ,,backstrom1992
Pashto,,ɑzɣe,thorn,,ɑz̪ɣe,,backstrom1992
Urdu,,pʰul,flower,,pʰul,,backstrom1992
Pashto,,gwʌl,flower,,gβ̞ɜl,,backstrom1992
Urdu,,pʰʌl,fruit,,pʰɜl,,backstrom1992
Pashto,,mewɑ,fruit,,meβ̞ɑ,,backstrom1992
Urdu,,ɑm,mango,,ɑm,,backstrom1992
Pashto,,ɑm,mango,,ɑm,,backstrom1992
Urdu,,kelɑ,banana,,kelɑ,,backstrom1992
Pashto,,kelɑ,banana,,kelɑ,,backstrom1992
Urdu,,gehũ,wheat (husked),,gehũ,,backstrom1992
Urdu,,gʌndum,wheat (husked),,gɜn̪dum,,backstrom1992
Pashto,,ɣʌnʌm,wheat (husked),,ɣɜn̪ɜm,,backstrom1992
Urdu,,bɑǰrɑ,barley,,bɑdʑr̪ɑ,,backstrom1992
Pashto,,wɑrbʌši,barley,,β̞ɑr̪bɜɕi,,backstrom1992
Urdu,,čɑwʌl,rice (husked),,tɕɑβ̞ɜl,,backstrom1992
Pashto,,wriǰe,rice (husked),,β̞r̪idʑe,,backstrom1992
Urdu,,ɑlu,potato,,ɑlu,,backstrom1992
Pashto,,ɑlu,potato,,ɑlu,,backstrom1992
Urdu,,bæŋʌn,eggplant,,bæŋɜn̪,,backstrom1992
Pashto,,tor bɑṭiŋgʌ̃ṛ,eggplant,,t̪or̪+bɑʈiŋgɜ̃ɽ,,backstrom1992
Urdu,,muŋ pʰʌli,groundnut,,muŋ+pʰɜli,,backstrom1992
Pashto,,mumpɑli,groundnut,,mumpɑli,,backstrom1992
Urdu,,mɪrč,chili,,mɪr̪tɕ,,backstrom1992
Pashto,,mʌrčʌke,chili,,mɜr̪tɕɜke,,backstrom1992
Pashto,,mrʌč,chili,,mr̪ɜtɕ,,backstrom1992
Urdu,,hʌldi,turmeric,,hɜldi,,backstrom1992
Pashto,,kurkʌmʌn,turmeric,,kur̪kɜmɜn̪,,backstrom1992
Urdu,,lɛhsʌn,garlic,,lɛhs̪ɜn̪,,backstrom1992
Pashto,,ugɑ,garlic,,ugɑ,,backstrom1992
Urdu,,piɑz,onion,,piɑz̪,,backstrom1992
Pashto,,piɑz,onion,,piɑz̪,,backstrom1992
Urdu,,pʰul gobi,cauliflower,,pʰul+gobi,,backstrom1992
Pashto,,gobi,cauliflower,,gobi,,backstrom1992
Pashto,,gwʌl gopi,cauliflower,,gβ̞ɜl+gopi,,backstrom1992
Urdu,,ṭʌmɑṭʌr,tomato,,ʈɜmɑʈɜɾ̪/ɾ,,backstrom1992
Pashto,,sur bɑṭiŋgʌ̃ṛ,tomato,,s̪ur̪+bɑʈiŋgɜ̃ɽ,,backstrom1992
Urdu,,bʌnd gobi,cabbage,,bɜn̪d+gobi,,backstrom1992
Pashto,,bʌn gobi,cabbage,,bɜn̪+gobi,,backstrom1992
Urdu,,tel,oil,,t̪el,,backstrom1992
Pashto,,tel,oil,,t̪el,,backstrom1992
Urdu,,nʌmʌk,salt,,n̪ɜmɜk,,backstrom1992
Pashto,,mɑlgɑ,salt,,mɑlgɑ,,backstrom1992
Urdu,,gošt,meat,,goɕt̪,,backstrom1992
Pashto,,ɣwʌxɑ,meat,,ɣβ̞ɜxɑ,,backstrom1992
Urdu,,čɛrbi,fat (of meat),,tɕɛr̪bi,,backstrom1992
Pashto,,wɑzdʌ,fat (of meat),,β̞ɑz̪dɜ,,backstrom1992
Urdu,,mʌčʰli,fish,,mɜtɕʰli,,backstrom1992
Pashto,,kʌb,fish,,kɜb,,backstrom1992
Urdu,,mʊrɣi,chicken,,mʊr̪ɣi,,backstrom1992
Pashto,,čʌrgʌ,chicken,,tɕɜr̪gɜ,,backstrom1992
Urdu,,ek ʌṇḍɑ,egg,,ek+ɜɳɖɑ,,backstrom1992
Pashto,,hɔ,egg,,hɔ,,backstrom1992
Pashto,,ɑge,egg,,ɑge,,backstrom1992
Urdu,,gɑe,cow,,gɑe,,backstrom1992
Pashto,,ɣwɑ,cow,,ɣβ̞ɑ,,backstrom1992
Urdu,,bʰɛ̃s,buffalo,,bʰɛ̃s̪,,backstrom1992
Pashto,,mexɑ,buffalo,,mexɑ,,backstrom1992
Urdu,,dudʰ,milk,,d̪ud̪ʰ,,backstrom1992
Pashto,,pe,milk,,pe,,backstrom1992
Urdu,,ek siŋg,horns,,ek+s̪iŋg,,backstrom1992
Pashto,,xkʌr,horns,,xkɜɾ̪/ɾ,,backstrom1992
Urdu,,dʊm,tail,,d̪ʊm,,backstrom1992
Pashto,,lʌke,tail,,lɜke,,backstrom1992
Urdu,,bʌkri,goat,,bɜkr̪i,,backstrom1992
Pashto,,bizɑ,goat,,biz̪ɑ,,backstrom1992
Urdu,,kʊtˑɑ,dog,,kʊt̪ˑɑ,,backstrom1992
Pashto,,spe,dog,,s̪pe,,backstrom1992
Urdu,,sɑ̃ɑ̃p,snake,,s̪ɑ̃ɑ̃p,,backstrom1992
Pashto,,mɑr,snake,,mɑɾ̪/ɾ,,backstrom1992
Urdu,,bʌndʌr,monkey,,bɜn̪dɜɾ̪/ɾ,,backstrom1992
Pashto,,bizo,monkey,,biz̪o,,backstrom1992
Urdu,,mʌčʰˑʌr,mosquito,,mɜtɕʰˑɜɾ̪/ɾ,,backstrom1992
Pashto,,mɑše,mosquito,,mɑɕe,,backstrom1992
Urdu,,čiũṭi,ant,,tɕiũʈi,,backstrom1992
Pashto,,mege,ant,,mege,,backstrom1992
Urdu,,mʌkṛi,spider,,mɜkɽi,,backstrom1992
Pashto,,ǰolɑ,spider,,dʑolɑ,,backstrom1992
Urdu,,nɑm,name,,n̪ɑm,,backstrom1992
Pashto,,num,name,,n̪um,,backstrom1992
Urdu,,ɑdmi,man,,ɑdmi,,backstrom1992
Urdu,,mʌrd,man,,mɜr̪d̪,,backstrom1992
Pashto,,sɑṛe,man,,s̪ɑɽe,,backstrom1992
Urdu,,ɔrʌt,woman,,ɔr̪ɜt̪,,backstrom1992
Pashto,,xʌzʌ,woman,,xɜz̪ɜ,,backstrom1992
Urdu,,bʌčˑʌ,child,,bɜtɕˑɜ,,backstrom1992
Pashto,,mɑšum,child,,mɑɕum,,backstrom1992
Urdu,,bɑp,father,,bɑp,,backstrom1992
Pashto,,plɑr,father,,plɑɾ̪/ɾ,,backstrom1992
Urdu,,mɑ̃,mother,,mɑ̃,,backstrom1992
Pashto,,mor,mother,,moɾ̪/ɾ,,backstrom1992
Urdu,,bʌṛɑ bʰɑi,older brother,,bɜɽɑ+bʱɑi,,backstrom1992
Pashto,,mʌšʌr ror,older brother,,mɜɕɜr̪+r̪oɾ̪/ɾ,,backstrom1992
Urdu,,čʰoṭɑ bʰɑi,younger brother,,tɕʰoʈɑ+bʱɑi,,backstrom1992
Pashto,,kʌšʌr ror,younger brother,,kɜɕɜr̪+r̪oɾ̪/ɾ,,backstrom1992
Urdu,,bʌṛi bʌhɛn,older sister,,bɜɽi+bɜhɛn̪,,backstrom1992
Urdu,,bɑǰi,older sister,,bɑdʑi,,backstrom1992
Pashto,,mʌšrɑ xor,older sister,,mɜɕr̪ɑ+xoɾ̪/ɾ,,backstrom1992
Urdu,,čʰoṭi bʌhɛn,younger sister,,tɕʰoʈi+bɜhɛn̪,,backstrom1992
Pashto,,kʌšrɑ xor,younger sister,,kɜɕr̪ɑ+xoɾ̪/ɾ,,backstrom1992
Urdu,,beṭɑ,son,,beʈɑ,,backstrom1992
Pashto,,zwe,son,,z̪β̞e,,backstrom1992
Urdu,,beṭi,daughter,,beʈi,,backstrom1992
Pashto,,lur,daughter,,luɾ̪/ɾ,,backstrom1992
Urdu,,šohʌr,husband,,ɕohɜɾ̪/ɾ,,backstrom1992
Urdu,,xɑwʌnd,husband,,xɑβ̞ɜn̪d̪,,backstrom1992
Pashto,,xɑwɑnd,husband,,xɑβ̞ɑn̪d̪,,backstrom1992
Urdu,,bivi,wife,,bivi,,backstrom1992
Pashto,,xʌzɑ,wife,,xɜz̪ɑ,,backstrom1992
Urdu,,lʌṛkɑ,boy,,lɜɽkɑ,,backstrom1992
Pashto,,hɑlʌk,boy,,hɑlɜk,,backstrom1992
Pashto,,ɑlʌk,boy,,ɑlɜk,,backstrom1992
Urdu,,lʌṛki,girl,,lɜɽki,,backstrom1992
Pashto,,ǰine,girl,,dʑin̪e,,backstrom1992
Urdu,,dɪn,day,,d̪ɪn̪,,backstrom1992
Urdu,,roz,day,,ɾ̪/ɾoz̪,,backstrom1992
Pashto,,wrʌz,day,,β̞r̪ɜz̪,,backstrom1992
Urdu,,rɑt,night,,ɾ̪/ɾɑt̪,,backstrom1992
Urdu,,šʌb,night,,ɕɜb,,backstrom1992
Pashto,,špɑ,night,,ɕpɑ,,backstrom1992
Urdu,,subʌh,morning,,s̪ubɜh,,backstrom1992
Urdu,,sʌwerɑ,morning,,s̪ɜβ̞er̪ɑ,,backstrom1992
Pashto,,sʌhɑr,morning,,s̪ɜhɑɾ̪/ɾ,,backstrom1992
Urdu,,dopʌhɛr,noon,,d̪opɜhɛɾ̪/ɾ,,backstrom1992
Pashto,,ɣɑrmʌ,noon,,ɣɑr̪mɜ,,backstrom1992
Urdu,,šɑm,evening,,ɕɑm,,backstrom1992
Pashto,,mɑxɑm,evening,,mɑxɑm,,backstrom1992
Urdu,,kʌl,yesterday,,kɜl,,backstrom1992
Pashto,,pɑrun,yesterday,,pɑr̪un̪,,backstrom1992
Urdu,,ɑǰ,today,,ɑdʑ,,backstrom1992
Pashto,,nʌn,today,,n̪ɜn̪,,backstrom1992
Urdu,,kʌl,tomorrow,,kɜl,,backstrom1992
Pashto,,sʌbɑ,tomorrow,,s̪ɜbɑ,,backstrom1992
Urdu,,ek hʌftʌ,week,,ek+hɜft̪ɜ,,backstrom1992
Pashto,,hɑftʌ,week,,hɑft̪ɜ,,backstrom1992
Urdu,,mʌhinɑ,month,,mɜhin̪ɑ,,backstrom1992
Pashto,,miɑšt,month,,miɑɕt̪,,backstrom1992
Urdu,,sɑl,year,,s̪ɑl,,backstrom1992
Urdu,,bʌrʌs,year,,bɜr̪ɜs̪,,backstrom1992
Pashto,,kɑl,year,,kɑl,,backstrom1992
Urdu,,pʊrɑnɑ,old,,pʊr̪ɑn̪ɑ,,backstrom1992
Pashto,,zoṛ,old,,z̪oɽ,,backstrom1992
Urdu,,neɑ,new,,n̪eɑ,,backstrom1992
Pashto,,nʌwe,new,,n̪ɜβ̞e,,backstrom1992
Urdu,,ʌčʰˑɑ,good,,ɜtɕʰˑɑ,,backstrom1992
Pashto,,xə,good,,xə,,backstrom1992
Urdu,,xʌrɑb,bad,,xɜr̪ɑb,,backstrom1992
Pashto,,xɑrɑb,bad,,xɑr̪ɑb,,backstrom1992
Urdu,,bʰigɑ,wet,,bʰigɑ,,backstrom1992
Pashto,,lund,wet,,lun̪d̪,,backstrom1992
Urdu,,xʊšk,dry,,xʊɕk,,backstrom1992
Urdu,,sukʰɑ,dry,,s̪ukʰɑ,,backstrom1992
Pashto,,wʌčʰ,dry,,β̞ɜtɕʰ,,backstrom1992
Urdu,,lʌmbɑ,long,,lɜmbɑ,,backstrom1992
Pashto,,ugud,long,,ugud̪,,backstrom1992
Urdu,,čʰoṭɑ,short,,tɕʰoʈɑ,,backstrom1992
Pashto,,lʌnḍ,short,,lɜn̪ɖ,,backstrom1992
Pashto,,čit,short,,tɕit̪,,backstrom1992
Urdu,,gʌrʌm,hot,,gɜr̪ɜm,,backstrom1992
Pashto,,tod,hot,,t̪od̪,,backstrom1992
Pashto,,gʌrʌm,hot,,gɜr̪ɜm,,backstrom1992
Urdu,,ṭʰʌṇḍɑ,cold,,ʈʰɜɳɖɑ,,backstrom1992
Urdu,,sʌrdi,cold,,s̪ɜr̪di,,backstrom1992
Pashto,,yʌx,cold,,jɜx,,backstrom1992
Urdu,,dɑẽ,right,,d̪ɑẽ,,backstrom1992
Urdu,,dɑẽʸɑ,right,,d̪ɑẽiɑ,,backstrom1992
Pashto,,xe,right,,xe,,backstrom1992
Urdu,,bɑẽ,left,,bɑẽ,,backstrom1992
Urdu,,bɑẽʸɑ,left,,bɑẽiɑ,,backstrom1992
Pashto,,gʌs,left,,gɜs̪,,backstrom1992
Urdu,,qʌrib,near,,qɜr̪ib,,backstrom1992
Urdu,,nʌzdik,near,,n̪ɜz̪dik,,backstrom1992
Pashto,,nizde,near,,n̪iz̪de,,backstrom1992
Urdu,,dur,far,,d̪uɾ̪/ɾ,,backstrom1992
Pashto,,lʌre,far,,lɜr̪e,,backstrom1992
Urdu,,bʌṛɑ,big,,bɜɽɑ,,backstrom1992
Pashto,,ɣʌṭ,big,,ɣɜʈ,,backstrom1992
Urdu,,čʰoṭɑ,small,,tɕʰoʈɑ,,backstrom1992
Pashto,,wʌrkoṭe,small,,β̞ɜr̪koʈe,,backstrom1992
Pashto,,wɑṛuke,small,,β̞ɑɽuke,,backstrom1992
Urdu,,bʰɑri,heavy,,bʰɑr̪i,,backstrom1992
Urdu,,wʌzni,heavy,,β̞ɜz̪n̪i,,backstrom1992
Pashto,,drund,heavy,,d̪r̪un̪d̪,,backstrom1992
Urdu,,hʌlkɑ,light,,hɜlkɑ,,backstrom1992
Pashto,,spʌk,light,,s̪pɜk,,backstrom1992
Urdu,,upʌr,above,,upɜɾ̪/ɾ,,backstrom1992
Pashto,,učʌt,above,,utɕɜt̪,,backstrom1992
Pashto,,pɑs,above,,pɑs̪,,backstrom1992
Urdu,,niče,below,,n̪itɕe,,backstrom1992
Pashto,,lɑnde,below,,lɑn̪de,,backstrom1992
Urdu,,sʊfɛd,white,,s̪ʊfɛd̪,,backstrom1992
Pashto,,spin,white,,s̪pin̪,,backstrom1992
Urdu,,kɑlɑ,black,,kɑlɑ,,backstrom1992
Pashto,,tor,black,,t̪oɾ̪/ɾ,,backstrom1992
Urdu,,lɑl,red,,lɑl,,backstrom1992
Pashto,,sur,red,,s̪uɾ̪/ɾ,,backstrom1992
Urdu,,ek,one,,ek,,backstrom1992
Pashto,,yʌo,one,,jɜo,,backstrom1992
Urdu,,do,two,,d̪o,,backstrom1992
Pashto,,dwɑ,two,,d̪β̞ɑ,,backstrom1992
Urdu,,tin,three,,t̪in̪,,backstrom1992
Pashto,,dre,three,,d̪r̪e,,backstrom1992
Urdu,,čɑr,four,,tɕɑɾ̪/ɾ,,backstrom1992
Pashto,,sɑlor,four,,s̪ɑloɾ̪/ɾ,,backstrom1992
Urdu,,pɑ̃č,five,,pɑ̃tɕ,,backstrom1992
Pashto,,pinzə,five,,pin̪z̪ə,,backstrom1992
Urdu,,čʰɛ,six,,tɕʰɛ,,backstrom1992
Pashto,,špʌg,six,,ɕpɜg,,backstrom1992
Urdu,,sɑt,seven,,s̪ɑt̪,,backstrom1992
Pashto,,uwə,seven,,uβ̞ə,,backstrom1992
Urdu,,ɑṭʰ,eight,,ɑʈʰ,,backstrom1992
Pashto,,ɑtə,eight,,ɑt̪ə,,backstrom1992
Urdu,,nʌo,nine,,n̪ɜo,,backstrom1992
Pashto,,nʌhʌ,nine,,n̪ɜhɜ,,backstrom1992
Urdu,,dʌs,ten,,d̪ɜs̪,,backstrom1992
Pashto,,lʌs,ten,,lɜs̪,,backstrom1992
Urdu,,gyɑrʌ,eleven,,gjɑr̪ɜ,,backstrom1992
Pashto,,yɑolʌs,eleven,,jɑolɜs̪,,backstrom1992
Urdu,,bɑrʌ,twelve,,bɑr̪ɜ,,backstrom1992
Pashto,,dolʌs,twelve,,d̪olɜs̪,,backstrom1992
Urdu,,bis,twenty,,bis̪,,backstrom1992
Pashto,,šʌl,twenty,,ɕɜl,,backstrom1992
Urdu,,ek so,one hundred,,ek+s̪o,,backstrom1992
Pashto,,sʌl,one hundred,,s̪ɜl,,backstrom1992
Urdu,,kɔn,who,,kɔn̪,,backstrom1992
Pashto,,sok,who,,s̪ok,,backstrom1992
Urdu,,kyɑ,what,,kjɑ,,backstrom1992
Pashto,,sə,what,,s̪ə,,backstrom1992
Urdu,,kɪdʰʌr,where,,kɪd̪ʰɜɾ̪/ɾ,,backstrom1992
Urdu,,kɑhɑ̃,where,,kɑhɑ̃,,backstrom1992
Pashto,,čɑrtʌ,where,,tɕɑr̪t̪ɜ,,backstrom1992
Urdu,,kʌb,when,,kɜb,,backstrom1992
Pashto,,kʌlɑ,when,,kɜlɑ,,backstrom1992
Urdu,,kitne,how many,,kit̪n̪e,,backstrom1992
Pashto,,somrɑ,how many,,s̪omr̪ɑ,,backstrom1992
Pashto,,so,how many,,s̪o,,backstrom1992
Urdu,,kɔnsʌ,which,,kɔn̪s̪ɜ,,backstrom1992
Pashto,,kʌm,which,,kɜm,,backstrom1992
Urdu,,ye,this,,je,,backstrom1992
Pashto,,dɑ,this,,d̪ɑ,,backstrom1992
Urdu,,wo,that,,β̞o,,backstrom1992
Pashto,,ɑɣɑ,that,,ɑɣɑ,,backstrom1992
